Year,Country,Region,Sex,Age,Unintentional poisoning category,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2017,England and Wales,,Female,,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.0415118234339341
2017,England and Wales,,Female,,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.6017658390825115
2017,England and Wales,,Female,,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.0339078873939886
2017,England and Wales,,Female,,X49 Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances,Undefined,Units,"Rate per 100,000 population",K04000001,0.0397997348251899
2014,England and Wales,,Female,10 to 14,,Undefined,Units,"Rate per 100,000 population",K04000001,0.1958587623293091
2013,England and Wales,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.3577363161387373
2013,England and Wales,,Female,15 to 19,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2981135967822811
2014,England and Wales,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.2404509416960568
2015,England and Wales,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4234932262258465
2017,England and Wales,,Female,15 to 19,,Undefined,Units,"Rate per 100,000 population",K04000001,0.3115451142249006
2013,England and Wales,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5317073015110058
2013,England and Wales,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.4253658412088046
2014,England and Wales,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4267558870974625
2014,England and Wales,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.266722429435914
2015,England and Wales,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4293241257619161
2015,England and Wales,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2683275786011976
2016,England and Wales,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.3265718447172649
2016,England and Wales,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.1632859223586324
2017,England and Wales,,Female,20 to 24,,Undefined,Units,"Rate per 100,000 population",K04000001,0.3857210476404066
2017,England and Wales,,Female,20 to 24,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.1653090204173171
2013,England and Wales,,Female,25 to 29,,Undefined,Units,"Rate per 100,000 population",K04000001,1.0836986946075151
2013,England and Wales,,Female,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.9804892951210852
2014,England and Wales,,Female,25 to 29,,Undefined,Units,"Rate per 100,000 population",K04000001,0.4611269943742506
2014,England and Wales,,Female,25 to 29,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.1537089981247502
2014,England and Wales,,Female,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.2561816635412504
2015,England and Wales,,Female,25 to 29,,Undefined,Units,"Rate per 100,000 population",K04000001,0.8137006852885459
2015,England and Wales,,Female,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.5594192211358753
2016,England and Wales,,Female,25 to 29,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5539931828620698
2016,England and Wales,,Female,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.4029041329905962
2017,England and Wales,,Female,25 to 29,,Undefined,Units,"Rate per 100,000 population",K04000001,0.5517432327438542
2017,England and Wales,,Female,25 to 29,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.4514262813358807
2013,England and Wales,,Female,30 to 34,,Undefined,Units,"Rate per 100,000 population",K04000001,1.081803954457084
2013,England and Wales,,Female,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.978775006413552
2014,England and Wales,,Female,30 to 34,,Undefined,Units,"Rate per 100,000 population",K04000001,1.0234890742541325
2014,England and Wales,,Female,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.6140934445524794
2015,England and Wales,,Female,30 to 34,,Undefined,Units,"Rate per 100,000 population",K04000001,0.866728731241696
2015,England and Wales,,Female,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.7647606452132611
2016,England and Wales,,Female,30 to 34,,Undefined,Units,"Rate per 100,000 population",K04000001,0.813756554554748
2016,England and Wales,,Female,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.610317415916061
2017,England and Wales,,Female,30 to 34,,Undefined,Units,"Rate per 100,000 population",K04000001,1.012604905868248
2017,England and Wales,,Female,30 to 34,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1518907358802372
2017,England and Wales,,Female,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,0.8607141699880108
2013,England and Wales,,Female,35 to 39,,Undefined,Units,"Rate per 100,000 population",K04000001,1.6361256544502618
2013,England and Wales,,Female,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.5232894024192092
2014,England and Wales,,Female,35 to 39,,Undefined,Units,"Rate per 100,000 population",K04000001,1.624026634036798
2014,England and Wales,,Female,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.568025715621736
2015,England and Wales,,Female,35 to 39,,Undefined,Units,"Rate per 100,000 population",K04000001,1.4784280914478958
2015,England and Wales,,Female,35 to 39,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.2190263839182067
2015,England and Wales,,Female,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.1498885155705856
2016,England and Wales,,Female,35 to 39,,Undefined,Units,"Rate per 100,000 population",K04000001,1.2825438830405482
2016,England and Wales,,Female,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1603179853800685
2016,England and Wales,,Female,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.015347240740434
2017,England and Wales,,Female,35 to 39,,Undefined,Units,"Rate per 100,000 population",K04000001,2.2388603680061645
2017,England and Wales,,Female,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.4685986816757089
2017,England and Wales,,Female,35 to 39,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",K04000001,0.1561995605585696
2017,England and Wales,,Female,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.5099290853995064
2013,England and Wales,,Female,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,1.686052969833537
2013,England and Wales,,Female,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.6364631766031388
2014,England and Wales,,Female,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,1.2694769501070169
2014,England and Wales,,Female,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.0155815600856135
2015,England and Wales,,Female,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,1.815236891007472
2015,England and Wales,,Female,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.6077812463209038
2015,England and Wales,,Female,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",K04000001,0.1555917335149261
2016,England and Wales,,Female,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,1.5499939870922914
2016,England and Wales,,Female,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.3896497815310198
2017,England and Wales,,Female,40 to 44,,Undefined,Units,"Rate per 100,000 population",K04000001,1.978245889369896
2017,England and Wales,,Female,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1648538241141579
2017,England and Wales,,Female,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.6485382411415797
2013,England and Wales,,Female,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,1.4297635790604453
2013,England and Wales,,Female,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",K04000001,0.1429763579060445
2013,England and Wales,,Female,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",K04000001,1.143810863248356
2014,England and Wales,,Female,45 to 49,,Undefined,Units,"Rate per 100,000 population",K04000001,0.7639576251804253
