Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2016,England,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,10.740032044748672
2017,England,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,9.8038122153152
2018,England,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,9.502716851805806
2000,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.4672745375465073
2001,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.18627273867482
2002,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.9803607397808265
2003,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.414987366456277
2004,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.9082988755845403
2005,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,3.7474053652644783
2006,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,3.19091855836048
2007,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.8692114198929115
2008,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,4.226396535891712
2009,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,3.888527744222789
2010,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,4.0544796670979615
2011,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,3.6887434182204553
2012,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,4.2836995347243265
2013,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,4.021153307592509
2014,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,4.923905561501088
2015,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,4.1450188124639515
2016,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,3.9898348305220814
2017,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,3.6509584811860587
2018,England,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,E92000001,3.629448974811624
2000,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.4625178727826604
2001,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.4466834772802745
2002,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.5329371664542955
2003,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.6053681016413043
2004,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.7271943088268851
2005,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.971598312856899
2006,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.030482414755515
2007,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.0461322153585009
2008,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.9818204429804142
2009,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.0713919655364157
2010,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.202763085449311
2011,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.1340638766633366
2012,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.5127243303931273
2013,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.7732060823332898
2014,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.055001054760745
2015,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.657816056967914
2016,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.699916046408113
2017,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.3857718714430405
2018,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.4932333443328307
2000,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.9521267593997178
2001,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.7884359492829478
2002,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.0794211064606052
2003,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.1856991638153072
2004,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.2311516544333183
2005,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.8249882606905927
2006,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.6083981359814459
2007,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.7842430943419954
2008,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.6082051737069547
2009,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.9488645022180515
2010,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.0589786515590434
2011,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.2414482950694063
2012,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.4672241606380045
2013,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.890662943683913
2014,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,3.3436444517096477
2015,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.794691721645978
2016,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.6717310813608908
2017,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.013361718815653
2018,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.280209822326481
2000,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.11043344242685002
2001,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.19833145946832184
2002,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.13199191417533762
2003,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.17561101107381086
2004,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.3505374176784783
2005,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.3278020739818686
2006,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.5904536761755222
2007,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.4788585058003914
2008,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.4953185932262814
2009,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.382504417926027
2010,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.523524138336856
2011,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.2475120909656437
2012,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.7195150468584175
2013,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.8594945234571683
2014,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.9940680898408152
2015,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.7155808887928923
2016,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.8903115738093335
2017,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.8606420866065964
2018,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.831742475171583
2000,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,297.52174869590067
2001,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,337.45506712421445
2002,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,360.26492208411844
2003,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,394.98495486459376
2004,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,439.1028448131723
2005,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,479.67153227203295
2006,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,463.8838829087722
2007,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,486.2980416959114
2008,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,482.73492527057215
2009,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,471.1320419002767
2010,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,466.13711591013885
2011,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,481.8267130070957
2012,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,511.07043010950724
2013,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,505.48461783241453
2014,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,532.099081018657
2015,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,509.03615540246733
2016,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,420.22118591404336
2017,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,347.16072124411073
2018,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,304.5501196195412
2000,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.2426372201729645
2001,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,7.35608167465067
2002,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,9.592961673394123
2003,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,11.111781757126968
2004,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,11.200868226946373
2005,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,11.09425430064028
2006,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,9.859265418221202
2007,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.860734596015666
2008,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.530833649744654
2009,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,7.166520983660924
2010,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,6.5302920111721905
2011,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,6.049819766463487
2012,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.5326353153280285
2013,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.775654515717221
2014,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.785670320130183
2015,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.271895858355217
2016,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.820465530667141
2017,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.3042701642585453
2018,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.1436395365996184
2000,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.194233792995031
2001,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.8068084352935925
2002,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,7.429452079483174
2003,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.147574703889022
2004,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.63727376231793
2005,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.46428282085685
2006,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,7.584392291466376
2007,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,7.271143025184827
2008,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,6.7223214112773215
2009,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.988267220947362
2010,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.559859893476392
2011,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.5447719154222055
2012,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.741424593520825
2013,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.432990180024965
2014,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.323939578519873
2015,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.052295030580606
2016,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.6830169204359287
2017,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.001701822432927
2018,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.0016341773651467
2000,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,6.175758696564647
2001,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.741483505973612
2002,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,11.534487277652376
2003,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,13.783845847416258
2004,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,13.508758107148836
2005,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,13.467166583645714
2006,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,11.915186751949394
