Year,Units,Sex,Age,Disability status,Country of birth,Country,Region,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2003 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.5
2004 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.2
2004 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.1
2004 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.9
2004 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.9
2005 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.0
2005 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.1
2005 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.0
2005 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.6
2006 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.8
2006 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.8
2006 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.6
2006 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.8
2007 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.5
2007 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.4
2007 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.3
2007 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.3
2008 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.3
2008 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.6
2008 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,4.0
2008 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,4.4
2009 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.0
2009 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.6
2009 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.8
2009 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.7
2010 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.9
2010 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.8
2010 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,6.0
2010 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.8
2011 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.5
2011 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.4
2011 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.3
2011 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.5
2012 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.2
2012 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.2
2012 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.1
2012 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.0
2013 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.4
2013 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,5.0
2013 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,4.8
2013 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,4.5
2014 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,4.2
2014 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,4.1
2014 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.8
2014 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.7
2015 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.4
2015 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.3
2015 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.3
2015 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.0
2016 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.1
2016 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.0
2016 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,3.0
2016 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.9
2017 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.7
2017 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.7
2017 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.5
2017 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.7
2018 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.3
2018 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.4
2018 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.7
2018 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.4
2019 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.2
2019 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.3
2019 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.1
2019 Q4,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.2
2020 Q1,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.5
2020 Q2,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.6
2020 Q3,Seasonally adjusted,Men,35 to 49,,,,,Percentage (%),Units,Undefined,,2.7
2000 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.7
2000 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.6
2000 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.7
2000 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.3
2001 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.5
2001 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.5
2001 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.2
2001 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.3
2002 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.1
2002 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.2
2002 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.5
2002 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.4
2003 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.1
2003 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.6
2003 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.2
2003 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.0
2004 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.0
2004 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.3
2004 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.9
2004 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.8
2005 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.9
2005 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.9
2005 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.8
2005 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.1
2006 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.4
2006 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.6
2006 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.6
2006 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.7
2007 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.6
2007 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.5
2007 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.7
2007 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.7
2008 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.6
2008 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.4
2008 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.5
2008 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.1
2009 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.6
2009 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.9
2009 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.9
2009 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.8
2010 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.1
2010 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.3
2010 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.2
2010 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.2
2011 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.2
2011 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.4
2011 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.5
2011 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.6
2012 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.7
2012 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.4
2012 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.6
2012 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.8
2013 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.6
2013 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.5
2013 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.4
2013 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.1
2014 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.6
2014 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.5
2014 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.5
2014 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.8
2015 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.2
2015 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.2
2015 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.9
2015 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.6
2016 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.4
2016 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.6
2016 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.5
2016 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.6
2017 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.5
2017 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.3
2017 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.2
2017 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.2
2018 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.0
2018 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.9
2018 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.9
2018 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.0
2019 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.1
2019 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.9
2019 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.7
2019 Q4,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.6
2020 Q1,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.6
2020 Q2,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.5
2020 Q3,Seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.9
2000 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.3
2000 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.1
2000 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.8
2000 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.8
2001 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.3
2001 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2
2001 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2001 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2
2002 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2
2002 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.5
2002 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.6
2002 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.5
2003 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2003 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2
2003 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.1
2003 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0
2004 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.9
2004 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.9
2004 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.8
2004 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.8
2005 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.8
2005 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.8
2005 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.8
2005 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0
2006 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0
2006 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.1
2006 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2
2006 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.1
2007 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2
2007 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2
2007 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2
2007 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0
2008 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.9
2008 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0
2008 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2008 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.9
2009 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.3
2009 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.6
2009 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.6
2009 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.9
2010 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.7
2010 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.9
2010 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.9
2010 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.8
2011 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.9
2011 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.8
2011 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.9
2011 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,5.2
2012 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,5.1
2012 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.8
2012 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.7
2012 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.7
2013 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.9
2013 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.9
2013 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.7
2013 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.4
2014 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.3
2014 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.2
2014 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.8
2014 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.5
2015 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2015 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.5
2015 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.6
2015 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2016 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.7
2016 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2016 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.3
2016 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.3
2017 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.1
2017 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.1
2017 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0
2017 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0
2018 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2
2018 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.8
2018 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0
2018 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.8
2019 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.8
2019 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.7
2019 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.8
2019 Q4,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.7
2020 Q1,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.9
2020 Q2,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.7
2020 Q3,Seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.6
2000 Q1,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.3
2000 Q2,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.0
2000 Q3,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.8
2000 Q4,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.7
2001 Q1,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.1
2001 Q2,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.0
2001 Q3,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.2
2001 Q4,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.8
2002 Q1,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.8
2002 Q2,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.0
2002 Q3,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.3
2002 Q4,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.0
2003 Q1,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.2
2003 Q2,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.8
2003 Q3,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.6
2003 Q4,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.6
2004 Q1,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2004 Q2,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.6
2004 Q3,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2004 Q4,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.3
2005 Q1,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2005 Q2,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2
2005 Q3,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2005 Q4,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.5
2006 Q1,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.3
2006 Q2,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2006 Q3,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.7
2006 Q4,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.5
2007 Q1,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.7
2007 Q2,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.7
2007 Q3,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.7
2007 Q4,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.5
2008 Q1,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4
2008 Q2,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.6
2008 Q3,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.9
2008 Q4,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.9
2009 Q1,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.4
2009 Q2,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.0
2009 Q3,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.0
2009 Q4,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.2
2010 Q1,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.1
2010 Q2,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.1
2010 Q3,Seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.1
