Year,Country,Region,Type of disease,Chronic respiratory disease type,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,7.01
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,13.11
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E92000001,0.17
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.18
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E92000001,0.63
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,1.66
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,4.83
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,9.91
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,18.65
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.52
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E92000001,0.67
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,1.57
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,2.39
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,4.21
2017,England,,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,7.91
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,30 to 34,"Rate per 100,000 population",Units,Undefined,E92000001,0.13
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,35 to 39,"Rate per 100,000 population",Units,Undefined,E92000001,0.16
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.12
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,45 to 49,"Rate per 100,000 population",Units,Undefined,E92000001,0.18
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.41
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.55
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.57
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,1.0
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,E92000001,0.21
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E92000001,0.28
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E92000001,0.18
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E92000001,0.26
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.52
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.87
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.89
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,1.64
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.3
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.23
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.26
2017,England,,Chronic respiratory disease,Suppurative and necrotic conditions of lower respiratory tract,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,0.4
2017,England,,Chronic respiratory disease,Other diseases of pleura,,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.13
2017,England,,Chronic respiratory disease,Other diseases of pleura,,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,0.24
2017,England,,Chronic respiratory disease,Other diseases of pleura,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,0.29
2017,England,,Chronic respiratory disease,Other diseases of pleura,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,0.2
2017,England,,Chronic respiratory disease,Other respiratory disorders,,35 to 39,"Rate per 100,000 population",Units,Undefined,E92000001,0.11
2017,England,,Chronic respiratory disease,Other respiratory disorders,,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.2
2017,England,,Chronic respiratory disease,Other respiratory disorders,,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.4
2017,England,,Chronic respiratory disease,Other respiratory disorders,,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.27
2017,England,,Chronic respiratory disease,Other respiratory disorders,,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,0.93
2017,England,,Chronic respiratory disease,Other respiratory disorders,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.21
2017,England,,Chronic respiratory disease,Other respiratory disorders,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.35
2017,England,,Chronic respiratory disease,Other respiratory disorders,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.27
2017,England,,Chronic respiratory disease,Other respiratory disorders,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,0.93
2017,England,,Chronic respiratory disease,Other respiratory disorders,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E92000001,0.16
2017,England,,Chronic respiratory disease,Other respiratory disorders,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E92000001,0.2
2017,England,,Chronic respiratory disease,Other respiratory disorders,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E92000001,0.45
2017,England,,Chronic respiratory disease,Other respiratory disorders,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.26
2017,England,,Chronic respiratory disease,Other respiratory disorders,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E92000001,0.94
2017,England and Wales,,Cancer,,,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,10.27
2017,England and Wales,,Cancer,,,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,20.51
2017,England and Wales,,Cancer,,,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,36.11
2017,England and Wales,,Cancer,,,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,64.7
2017,England and Wales,,Cancer,,,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,116.85
2017,England and Wales,,Cancer,,,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,196.9
2017,England and Wales,,Cancer,,,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,340.08
2017,England and Wales,,Cancer,,,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,539.85
2017,England and Wales,,Cancer,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,8.74
2017,England and Wales,,Cancer,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,17.25
2017,England and Wales,,Cancer,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,31.89
2017,England and Wales,,Cancer,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,59.41
2017,England and Wales,,Cancer,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,114.23
2017,England and Wales,,Cancer,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,208.14
2017,England and Wales,,Cancer,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,379.55
2017,England and Wales,,Cancer,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,623.04
2017,England and Wales,,Cancer,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,11.8
2017,England and Wales,,Cancer,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,23.74
2017,England and Wales,,Cancer,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,40.28
2017,England and Wales,,Cancer,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,69.86
2017,England and Wales,,Cancer,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,119.4
2017,England and Wales,,Cancer,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,185.93
2017,England and Wales,,Cancer,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,302.12
2017,England and Wales,,Cancer,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,461.73
2017,England and Wales,,Diabetes,,,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,0.96
2017,England and Wales,,Diabetes,,,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,1.2
2017,England and Wales,,Diabetes,,,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,1.55
2017,England and Wales,,Diabetes,,,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,2.56
2017,England and Wales,,Diabetes,,,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,3.39
2017,England and Wales,,Diabetes,,,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,5.32
2017,England and Wales,,Diabetes,,,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,8.11
2017,England and Wales,,Diabetes,,,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,10.68
2017,England and Wales,,Diabetes,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,1.02
2017,England and Wales,,Diabetes,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,1.68
2017,England and Wales,,Diabetes,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,2.11
2017,England and Wales,,Diabetes,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,3.29
2017,England and Wales,,Diabetes,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,4.32
2017,England and Wales,,Diabetes,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,5.93
2017,England and Wales,,Diabetes,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,9.72
2017,England and Wales,,Diabetes,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,12.67
2017,England and Wales,,Diabetes,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,0.91
2017,England and Wales,,Diabetes,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,0.73
2017,England and Wales,,Diabetes,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,0.99
2017,England and Wales,,Diabetes,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,1.85
2017,England and Wales,,Diabetes,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,2.48
2017,England and Wales,,Diabetes,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,4.72
2017,England and Wales,,Diabetes,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,6.56
2017,England and Wales,,Diabetes,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,8.82
2017,England and Wales,,Cardiovascular disease,,,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,6.65
2017,England and Wales,,Cardiovascular disease,,,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,12.14
2017,England and Wales,,Cardiovascular disease,,,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,24.36
2017,England and Wales,,Cardiovascular disease,,,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,41.13
2017,England and Wales,,Cardiovascular disease,,,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,68.51
2017,England and Wales,,Cardiovascular disease,,,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,106.68
2017,England and Wales,,Cardiovascular disease,,,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,173.92
2017,England and Wales,,Cardiovascular disease,,,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,265.56
2017,England and Wales,,Cardiovascular disease,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,K04000001,8.64
2017,England and Wales,,Cardiovascular disease,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,K04000001,17.15
2017,England and Wales,,Cardiovascular disease,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,K04000001,34.06
2017,England and Wales,,Cardiovascular disease,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,K04000001,60.11
2017,England and Wales,,Cardiovascular disease,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,K04000001,99.1
2017,England and Wales,,Cardiovascular disease,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,K04000001,159.65
2017,England and Wales,,Cardiovascular disease,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,K04000001,249.81
2017,England and Wales,,Cardiovascular disease,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,K04000001,371.33
