Year,Age,Region,Local authority,Unit measure,Observation status,GeoCode,Value
2018,,Outer London,Enfield,Percentage (%),Normal value,E13000002,80.0
2018,2,Outer London,Enfield,Percentage (%),Normal value,E13000002,54.3
2018,3,Outer London,Enfield,Percentage (%),Normal value,E13000002,81.9
2018,4,Outer London,Enfield,Percentage (%),Normal value,E13000002,90.4
2018,3 and 4,Outer London,Enfield,Percentage (%),Normal value,E13000002,86.1
2018,,Outer London,Greenwich,Percentage (%),Normal value,E13000002,81.1
2018,2,Outer London,Greenwich,Percentage (%),Normal value,E13000002,55.6
2018,3,Outer London,Greenwich,Percentage (%),Normal value,E13000002,84.9
2018,4,Outer London,Greenwich,Percentage (%),Normal value,E13000002,86.1
2018,3 and 4,Outer London,Greenwich,Percentage (%),Normal value,E13000002,85.5
2018,,Outer London,Harrow,Percentage (%),Normal value,E13000002,83.5
2018,2,Outer London,Harrow,Percentage (%),Normal value,E13000002,57.7
2018,3,Outer London,Harrow,Percentage (%),Normal value,E13000002,83.2
2018,4,Outer London,Harrow,Percentage (%),Normal value,E13000002,90.8
2018,3 and 4,Outer London,Harrow,Percentage (%),Normal value,E13000002,87.0
2018,,Outer London,Havering,Percentage (%),Normal value,E13000002,89.3
2018,2,Outer London,Havering,Percentage (%),Normal value,E13000002,56.2
2018,3,Outer London,Havering,Percentage (%),Normal value,E13000002,91.0
2018,4,Outer London,Havering,Percentage (%),Normal value,E13000002,97.5
2018,3 and 4,Outer London,Havering,Percentage (%),Normal value,E13000002,94.2
2018,,Outer London,Hillingdon,Percentage (%),Normal value,E13000002,84.1
2018,2,Outer London,Hillingdon,Percentage (%),Normal value,E13000002,49.1
2018,3,Outer London,Hillingdon,Percentage (%),Normal value,E13000002,86.6
2018,4,Outer London,Hillingdon,Percentage (%),Normal value,E13000002,91.8
2018,3 and 4,Outer London,Hillingdon,Percentage (%),Normal value,E13000002,89.2
2018,,Outer London,Hounslow,Percentage (%),Normal value,E13000002,86.0
2018,2,Outer London,Hounslow,Percentage (%),Normal value,E13000002,86.6
2018,3,Outer London,Hounslow,Percentage (%),Normal value,E13000002,82.6
2018,4,Outer London,Hounslow,Percentage (%),Normal value,E13000002,89.3
2018,3 and 4,Outer London,Hounslow,Percentage (%),Normal value,E13000002,85.9
2018,,Outer London,Kingston Upon Thames,Percentage (%),Normal value,E13000002,85.9
2018,2,Outer London,Kingston Upon Thames,Percentage (%),Normal value,E13000002,77.8
2018,3,Outer London,Kingston Upon Thames,Percentage (%),Normal value,E13000002,85.5
2018,4,Outer London,Kingston Upon Thames,Percentage (%),Normal value,E13000002,87.9
2018,3 and 4,Outer London,Kingston Upon Thames,Percentage (%),Normal value,E13000002,86.7
2018,,Outer London,Merton,Percentage (%),Normal value,E13000002,82.9
2018,2,Outer London,Merton,Percentage (%),Normal value,E13000002,60.6
2018,3,Outer London,Merton,Percentage (%),Normal value,E13000002,86.4
2018,4,Outer London,Merton,Percentage (%),Normal value,E13000002,84.6
2018,3 and 4,Outer London,Merton,Percentage (%),Normal value,E13000002,85.5
2018,,Outer London,Redbridge,Percentage (%),Normal value,E13000002,91.2
2018,2,Outer London,Redbridge,Percentage (%),Normal value,E13000002,57.2
2018,3,Outer London,Redbridge,Percentage (%),Normal value,E13000002,93.5
2018,4,Outer London,Redbridge,Percentage (%),Normal value,E13000002,99.6
2018,3 and 4,Outer London,Redbridge,Percentage (%),Normal value,E13000002,96.5
2018,,Outer London,Richmond Upon Thames,Percentage (%),Normal value,E13000002,100.0
2018,2,Outer London,Richmond Upon Thames,Percentage (%),Normal value,E13000002,91.6
2018,3,Outer London,Richmond Upon Thames,Percentage (%),Normal value,E13000002,97.2
2018,4,Outer London,Richmond Upon Thames,Percentage (%),Normal value,E13000002,103.6
2018,3 and 4,Outer London,Richmond Upon Thames,Percentage (%),Normal value,E13000002,100.4
2018,,Outer London,Sutton,Percentage (%),Normal value,E13000002,88.1
2018,2,Outer London,Sutton,Percentage (%),Normal value,E13000002,111.4
2018,3,Outer London,Sutton,Percentage (%),Normal value,E13000002,83.1
2018,4,Outer London,Sutton,Percentage (%),Normal value,E13000002,90.1
2018,3 and 4,Outer London,Sutton,Percentage (%),Normal value,E13000002,86.6
2018,,Outer London,Waltham Forest,Percentage (%),Normal value,E13000002,78.7
2018,2,Outer London,Waltham Forest,Percentage (%),Normal value,E13000002,47.8
2018,3,Outer London,Waltham Forest,Percentage (%),Normal value,E13000002,80.1
2018,4,Outer London,Waltham Forest,Percentage (%),Normal value,E13000002,88.3
2018,3 and 4,Outer London,Waltham Forest,Percentage (%),Normal value,E13000002,84.2
2019,,,,Percentage (%),Normal value,,89.9
2019,2,,,Percentage (%),Normal value,,67.8
2019,3,,,Percentage (%),Normal value,,91.7
2019,4,,,Percentage (%),Normal value,,95.1
2019,3 and 4,,,Percentage (%),Normal value,,93.4
2019,,North East,,Percentage (%),Normal value,E12000001,95.3
2019,2,North East,,Percentage (%),Normal value,E12000001,82.3
2019,3,North East,,Percentage (%),Normal value,E12000001,97.2
2019,4,North East,,Percentage (%),Normal value,E12000001,99.0
2019,3 and 4,North East,,Percentage (%),Normal value,E12000001,98.1
2019,,North West,,Percentage (%),Normal value,E12000002,92.7
2019,2,North West,,Percentage (%),Normal value,E12000002,73.6
2019,3,North West,,Percentage (%),Normal value,E12000002,94.5
2019,4,North West,,Percentage (%),Normal value,E12000002,97.9
2019,3 and 4,North West,,Percentage (%),Normal value,E12000002,96.2
2019,,Yorkshire and The Humber,,Percentage (%),Normal value,E12000003,91.9
2019,2,Yorkshire and The Humber,,Percentage (%),Normal value,E12000003,71.4
2019,3,Yorkshire and The Humber,,Percentage (%),Normal value,E12000003,94.3
2019,4,Yorkshire and The Humber,,Percentage (%),Normal value,E12000003,97.4
2019,3 and 4,Yorkshire and The Humber,,Percentage (%),Normal value,E12000003,95.9
2019,,East Midlands,,Percentage (%),Normal value,E12000004,90.9
2019,2,East Midlands,,Percentage (%),Normal value,E12000004,64.5
2019,3,East Midlands,,Percentage (%),Normal value,E12000004,92.8
2019,4,East Midlands,,Percentage (%),Normal value,E12000004,97.4
2019,3 and 4,East Midlands,,Percentage (%),Normal value,E12000004,95.1
2019,,West Midlands,,Percentage (%),Normal value,E12000005,90.2
2019,2,West Midlands,,Percentage (%),Normal value,E12000005,66.2
2019,3,West Midlands,,Percentage (%),Normal value,E12000005,92.1
2019,4,West Midlands,,Percentage (%),Normal value,E12000005,97.5
2019,3 and 4,West Midlands,,Percentage (%),Normal value,E12000005,94.8
2019,,East of England,,Percentage (%),Normal value,E12000006,91.5
2019,2,East of England,,Percentage (%),Normal value,E12000006,68.8
2019,3,East of England,,Percentage (%),Normal value,E12000006,93.3
2019,4,East of England,,Percentage (%),Normal value,E12000006,95.6
2019,3 and 4,East of England,,Percentage (%),Normal value,E12000006,94.5
2019,,London,,Percentage (%),Normal value,E12000007,80.6
2019,2,London,,Percentage (%),Normal value,E12000007,55.8
2019,3,London,,Percentage (%),Normal value,E12000007,82.5
2019,4,London,,Percentage (%),Normal value,E12000007,87.0
2019,3 and 4,London,,Percentage (%),Normal value,E12000007,84.7
2019,,South East,,Percentage (%),Normal value,E12000008,91.4
2019,2,South East,,Percentage (%),Normal value,E12000008,67.9
2019,3,South East,,Percentage (%),Normal value,E12000008,93.1
2019,4,South East,,Percentage (%),Normal value,E12000008,95.3
2019,3 and 4,South East,,Percentage (%),Normal value,E12000008,94.2
2019,,South West,,Percentage (%),Normal value,E12000009,93.5
2019,2,South West,,Percentage (%),Normal value,E12000009,74.6
2019,3,South West,,Percentage (%),Normal value,E12000009,94.6
2019,4,South West,,Percentage (%),Normal value,E12000009,97.4
2019,3 and 4,South West,,Percentage (%),Normal value,E12000009,96.0
2019,,Inner London,,Percentage (%),Normal value,E13000001,76.1
2019,2,Inner London,,Percentage (%),Normal value,E13000001,55.6
2019,3,Inner London,,Percentage (%),Normal value,E13000001,78.4
2019,4,Inner London,,Percentage (%),Normal value,E13000001,81.2
2019,3 and 4,Inner London,,Percentage (%),Normal value,E13000001,79.8
2019,,Outer London,,Percentage (%),Normal value,E13000002,83.4
2019,2,Outer London,,Percentage (%),Normal value,E13000002,55.9
2019,3,Outer London,,Percentage (%),Normal value,E13000002,85.0
2019,4,Outer London,,Percentage (%),Normal value,E13000002,90.5
2019,3 and 4,Outer London,,Percentage (%),Normal value,E13000002,87.7
2019,,North East,County Durham,Percentage (%),Normal value,E12000001,93.2
2019,2,North East,County Durham,Percentage (%),Normal value,E12000001,83.5
2019,3,North East,County Durham,Percentage (%),Normal value,E12000001,94.6
2019,4,North East,County Durham,Percentage (%),Normal value,E12000001,95.8
2019,3 and 4,North East,County Durham,Percentage (%),Normal value,E12000001,95.2
2019,,North East,Darlington,Percentage (%),Normal value,E12000001,93.0
2019,2,North East,Darlington,Percentage (%),Normal value,E12000001,77.6
2019,3,North East,Darlington,Percentage (%),Normal value,E12000001,95.3
2019,4,North East,Darlington,Percentage (%),Normal value,E12000001,96.6
2019,3 and 4,North East,Darlington,Percentage (%),Normal value,E12000001,95.9
2019,,North East,Gateshead,Percentage (%),Normal value,E12000001,95.2
2019,2,North East,Gateshead,Percentage (%),Normal value,E12000001,82.5
2019,3,North East,Gateshead,Percentage (%),Normal value,E12000001,96.3
2019,4,North East,Gateshead,Percentage (%),Normal value,E12000001,99.5
2019,3 and 4,North East,Gateshead,Percentage (%),Normal value,E12000001,97.9
2019,,North East,Hartlepool,Percentage (%),Normal value,E12000001,92.2
2019,2,North East,Hartlepool,Percentage (%),Normal value,E12000001,72.6
2019,3,North East,Hartlepool,Percentage (%),Normal value,E12000001,98.6
2019,4,North East,Hartlepool,Percentage (%),Normal value,E12000001,96.9
2019,3 and 4,North East,Hartlepool,Percentage (%),Normal value,E12000001,97.7
2019,,North East,Middlesbrough,Percentage (%),Normal value,E12000001,94.7
2019,2,North East,Middlesbrough,Percentage (%),Normal value,E12000001,80.9
2019,3,North East,Middlesbrough,Percentage (%),Normal value,E12000001,96.4
2019,4,North East,Middlesbrough,Percentage (%),Normal value,E12000001,100.7
2019,3 and 4,North East,Middlesbrough,Percentage (%),Normal value,E12000001,98.6
2019,,North East,Newcastle Upon Tyne,Percentage (%),Normal value,E12000001,93.6
2019,2,North East,Newcastle Upon Tyne,Percentage (%),Normal value,E12000001,85.4
2019,3,North East,Newcastle Upon Tyne,Percentage (%),Normal value,E12000001,93.8
2019,4,North East,Newcastle Upon Tyne,Percentage (%),Normal value,E12000001,97.4
2019,3 and 4,North East,Newcastle Upon Tyne,Percentage (%),Normal value,E12000001,95.6
2019,,North East,North Tyneside,Percentage (%),Normal value,E12000001,96.7
2019,2,North East,North Tyneside,Percentage (%),Normal value,E12000001,84.4
2019,3,North East,North Tyneside,Percentage (%),Normal value,E12000001,96.4
2019,4,North East,North Tyneside,Percentage (%),Normal value,E12000001,100.8
2019,3 and 4,North East,North Tyneside,Percentage (%),Normal value,E12000001,98.6
2019,,North East,Northumberland,Percentage (%),Normal value,E12000001,107.3
2019,2,North East,Northumberland,Percentage (%),Normal value,E12000001,90.1
2019,3,North East,Northumberland,Percentage (%),Normal value,E12000001,111.8
2019,4,North East,Northumberland,Percentage (%),Normal value,E12000001,108.7
2019,3 and 4,North East,Northumberland,Percentage (%),Normal value,E12000001,110.2
2019,,North East,Redcar and Cleveland,Percentage (%),Normal value,E12000001,93.3
2019,2,North East,Redcar and Cleveland,Percentage (%),Normal value,E12000001,76.3
2019,3,North East,Redcar and Cleveland,Percentage (%),Normal value,E12000001,97.6
2019,4,North East,Redcar and Cleveland,Percentage (%),Normal value,E12000001,96.8
2019,3 and 4,North East,Redcar and Cleveland,Percentage (%),Normal value,E12000001,97.2
2019,,North East,South Tyneside,Percentage (%),Normal value,E12000001,94.0
2019,2,North East,South Tyneside,Percentage (%),Normal value,E12000001,85.3
2019,3,North East,South Tyneside,Percentage (%),Normal value,E12000001,92.1
2019,4,North East,South Tyneside,Percentage (%),Normal value,E12000001,100.0
2019,3 and 4,North East,South Tyneside,Percentage (%),Normal value,E12000001,96.0
2019,,North East,Stockton-on-Tees,Percentage (%),Normal value,E12000001,96.0
2019,2,North East,Stockton-on-Tees,Percentage (%),Normal value,E12000001,78.9
2019,3,North East,Stockton-on-Tees,Percentage (%),Normal value,E12000001,97.3
2019,4,North East,Stockton-on-Tees,Percentage (%),Normal value,E12000001,101.0
2019,3 and 4,North East,Stockton-on-Tees,Percentage (%),Normal value,E12000001,99.2
2019,,North East,Sunderland,Percentage (%),Normal value,E12000001,92.5
2019,2,North East,Sunderland,Percentage (%),Normal value,E12000001,79.8
2019,3,North East,Sunderland,Percentage (%),Normal value,E12000001,95.4
2019,4,North East,Sunderland,Percentage (%),Normal value,E12000001,95.2
2019,3 and 4,North East,Sunderland,Percentage (%),Normal value,E12000001,95.3
2019,,North West,Blackburn with Darwen,Percentage (%),Normal value,E12000002,87.5
2019,2,North West,Blackburn with Darwen,Percentage (%),Normal value,E12000002,58.8
2019,3,North West,Blackburn with Darwen,Percentage (%),Normal value,E12000002,90.1
2019,4,North West,Blackburn with Darwen,Percentage (%),Normal value,E12000002,98.8
2019,3 and 4,North West,Blackburn with Darwen,Percentage (%),Normal value,E12000002,94.4
2019,,North West,Blackpool,Percentage (%),Normal value,E12000002,89.7
2019,2,North West,Blackpool,Percentage (%),Normal value,E12000002,76.0
2019,3,North West,Blackpool,Percentage (%),Normal value,E12000002,84.4
2019,4,North West,Blackpool,Percentage (%),Normal value,E12000002,101.2
2019,3 and 4,North West,Blackpool,Percentage (%),Normal value,E12000002,92.7
2019,,North West,Bolton,Percentage (%),Normal value,E12000002,93.7
2019,2,North West,Bolton,Percentage (%),Normal value,E12000002,69.8
2019,3,North West,Bolton,Percentage (%),Normal value,E12000002,96.2
2019,4,North West,Bolton,Percentage (%),Normal value,E12000002,101.3
2019,3 and 4,North West,Bolton,Percentage (%),Normal value,E12000002,98.7
2019,,North West,Bury,Percentage (%),Normal value,E12000002,93.3
2019,2,North West,Bury,Percentage (%),Normal value,E12000002,83.7
2019,3,North West,Bury,Percentage (%),Normal value,E12000002,93.6
2019,4,North West,Bury,Percentage (%),Normal value,E12000002,96.2
2019,3 and 4,North West,Bury,Percentage (%),Normal value,E12000002,94.9
2019,,North West,Cheshire East,Percentage (%),Normal value,E12000002,97.1
2019,2,North West,Cheshire East,Percentage (%),Normal value,E12000002,76.6
2019,3,North West,Cheshire East,Percentage (%),Normal value,E12000002,99.0
2019,4,North West,Cheshire East,Percentage (%),Normal value,E12000002,99.3
2019,3 and 4,North West,Cheshire East,Percentage (%),Normal value,E12000002,99.2
2019,,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,100.3
2019,2,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,81.6
2019,3,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,102.0
2019,4,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,103.8
2019,3 and 4,North West,Cheshire West and Chester,Percentage (%),Normal value,E12000002,102.9
2019,,North West,Cumbria,Percentage (%),Normal value,E12000002,96.3
2019,2,North West,Cumbria,Percentage (%),Normal value,E12000002,80.0
2019,3,North West,Cumbria,Percentage (%),Normal value,E12000002,98.6
2019,4,North West,Cumbria,Percentage (%),Normal value,E12000002,98.4
2019,3 and 4,North West,Cumbria,Percentage (%),Normal value,E12000002,98.5
2019,,North West,Halton,Percentage (%),Normal value,E12000002,88.2
2019,2,North West,Halton,Percentage (%),Normal value,E12000002,70.8
2019,3,North West,Halton,Percentage (%),Normal value,E12000002,90.3
2019,4,North West,Halton,Percentage (%),Normal value,E12000002,93.7
2019,3 and 4,North West,Halton,Percentage (%),Normal value,E12000002,92.0
2019,,North West,Knowsley,Percentage (%),Normal value,E12000002,89.2
2019,2,North West,Knowsley,Percentage (%),Normal value,E12000002,73.9
2019,3,North West,Knowsley,Percentage (%),Normal value,E12000002,91.2
2019,4,North West,Knowsley,Percentage (%),Normal value,E12000002,94.3
2019,3 and 4,North West,Knowsley,Percentage (%),Normal value,E12000002,92.7
2019,,North West,Lancashire,Percentage (%),Normal value,E12000002,92.9
2019,2,North West,Lancashire,Percentage (%),Normal value,E12000002,69.1
2019,3,North West,Lancashire,Percentage (%),Normal value,E12000002,95.4
2019,4,North West,Lancashire,Percentage (%),Normal value,E12000002,98.5
2019,3 and 4,North West,Lancashire,Percentage (%),Normal value,E12000002,96.9
2019,,North West,Liverpool,Percentage (%),Normal value,E12000002,90.6
