Year,Series,Age,Sex,Bank account category,Units,Unit multiplier,Observation status,Value
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Female,Any other type of asset,Percentage (%),Units,Normal value,1.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Female,Any other type of asset,Percentage (%),Units,Normal value,1.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Female,Any other type of asset,Percentage (%),Units,Normal value,0.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Female,Any other type of asset,Percentage (%),Units,Normal value,0.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Female,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Male,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Male,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Male,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Male,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Male,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Male,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Male,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Male,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Male,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Male,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Female,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Female,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Female,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Female,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Female,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Female,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Female,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Female,Any other type of asset,Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Female,Any other type of asset,Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Female,Any other type of asset,Percentage (%),Units,Normal value,0.0
