Year,Cause of death,Country,Region,Sex,Unit measure,Observation status,GeoCode,Value
2016,Diarrhoea,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,2.61581882012804
2016,Diarrhoea,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,3.44404282888904
2016,Diarrhoea,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,1.77200236266982
2016,Diarrhoea,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,2.11965937995355
2016,Diarrhoea,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,2.47524752475248
2016,Diarrhoea,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,1.75491001418863
2016,Diarrhoea,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,2.41662638956017
2016,Diarrhoea,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,3.16823318196219
2016,Diarrhoea,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,1.6389860139860102
2016,Diarrhoea,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,2.66434769737451
2016,Diarrhoea,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,3.42071150799366
2016,Diarrhoea,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,1.86489058039962
2016,Diarrhoea,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,2.19960669082578
2016,Diarrhoea,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,2.7501923631816902
2016,Diarrhoea,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,1.6338405754578005
2016,Diarrhoea,Wales,,,"Rate per 100,000 population",Undefined,W92000004,2.50546061929847
2016,Diarrhoea,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,2.84972452662909
2016,Diarrhoea,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,2.15123859191656
2016,Intestinal nematode infections,England,,,"Rate per 100,000 population",Undefined,E92000001,0.0
2016,Intestinal nematode infections,England,,Female,"Rate per 100,000 population",Undefined,E92000001,0.0
2016,Intestinal nematode infections,England,,Male,"Rate per 100,000 population",Undefined,E92000001,0.0
2016,Intestinal nematode infections,England,East,,"Rate per 100,000 population",Undefined,E12000006,0.0
2016,Intestinal nematode infections,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,0.0
2016,Intestinal nematode infections,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,0.0
2016,Intestinal nematode infections,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,0.0
2016,Intestinal nematode infections,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,0.0
2016,Intestinal nematode infections,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,0.0
2016,Intestinal nematode infections,England,London,,"Rate per 100,000 population",Undefined,E12000007,0.0
2016,Intestinal nematode infections,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,0.0
2016,Intestinal nematode infections,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,0.0
2016,Intestinal nematode infections,England,North East,,"Rate per 100,000 population",Undefined,E12000001,0.0
2016,Intestinal nematode infections,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,0.0
2016,Intestinal nematode infections,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,0.0
2016,Intestinal nematode infections,England,North West,,"Rate per 100,000 population",Undefined,E12000002,0.0
2016,Intestinal nematode infections,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,0.0
2016,Intestinal nematode infections,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,0.0
2016,Intestinal nematode infections,England,South East,,"Rate per 100,000 population",Undefined,E12000008,0.0
2016,Intestinal nematode infections,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,0.0
2016,Intestinal nematode infections,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,0.0
2016,Intestinal nematode infections,England,South West,,"Rate per 100,000 population",Undefined,E12000009,0.0
2016,Intestinal nematode infections,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,0.0
2016,Intestinal nematode infections,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,0.0
2016,Intestinal nematode infections,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,0.0
2016,Intestinal nematode infections,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,0.0
2016,Intestinal nematode infections,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,0.0
2016,Intestinal nematode infections,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,0.0
2016,Intestinal nematode infections,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,0.0
2016,Intestinal nematode infections,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,0.0
2016,Intestinal nematode infections,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,0.0
2016,Intestinal nematode infections,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,0.0
2016,Intestinal nematode infections,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,0.0
2016,Intestinal nematode infections,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,0.0
2016,Intestinal nematode infections,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,0.0
2016,Intestinal nematode infections,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,0.0
2016,Intestinal nematode infections,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,0.0
2016,Intestinal nematode infections,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,0.0
2016,Intestinal nematode infections,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,0.0
2016,Intestinal nematode infections,Wales,,,"Rate per 100,000 population",Undefined,W92000004,0.0
2016,Intestinal nematode infections,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,0.0
2016,Intestinal nematode infections,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,0.0
2016,Protein-energy malnutrition,England,,,"Rate per 100,000 population",Undefined,E92000001,0.1429395980683249
2016,Protein-energy malnutrition,England,,Female,"Rate per 100,000 population",Undefined,E92000001,0.150176457337371
2016,Protein-energy malnutrition,England,,Male,"Rate per 100,000 population",Undefined,E92000001,0.135526667619016
2016,Protein-energy malnutrition,England,East,,"Rate per 100,000 population",Undefined,E12000006,0.114211127426986
2016,Protein-energy malnutrition,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,0.128712552691701
2016,Protein-energy malnutrition,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,0.0992950054612253
2016,Protein-energy malnutrition,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,0.190460066872646
2016,Protein-energy malnutrition,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,0.20919626793858
2016,Protein-energy malnutrition,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,0.171284203314349
2016,Protein-energy malnutrition,England,London,,"Rate per 100,000 population",Undefined,E12000007,0.0912231889346271
2016,Protein-energy malnutrition,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,0.0681740711282809
2016,Protein-energy malnutrition,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,0.114437425615673
2016,Protein-energy malnutrition,England,North East,,"Rate per 100,000 population",Undefined,E12000001,0.151710536296746
2016,Protein-energy malnutrition,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,0.148964695367198
2016,Protein-energy malnutrition,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,0.154559505409583
2016,Protein-energy malnutrition,England,North West,,"Rate per 100,000 population",Undefined,E12000002,0.152270210409745
2016,Protein-energy malnutrition,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,0.218531468531469
2016,Protein-energy malnutrition,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,0.084193982936686
2016,Protein-energy malnutrition,England,South East,,"Rate per 100,000 population",Undefined,E12000008,0.1439597798522749
2016,Protein-energy malnutrition,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,0.130972910436358
2016,Protein-energy malnutrition,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,0.1573316551290119
2016,Protein-energy malnutrition,England,South West,,"Rate per 100,000 population",Undefined,E12000009,0.1087547580206629
2016,Protein-energy malnutrition,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,0.14262283391571
2016,Protein-energy malnutrition,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,0.0737381558087232
2016,Protein-energy malnutrition,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,0.240930680801267
2016,Protein-energy malnutrition,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,0.1704971697469819
2016,Protein-energy malnutrition,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,0.312706299294674
2016,Protein-energy malnutrition,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,0.1290227448667379
2016,Protein-energy malnutrition,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,0.182003494467094
2016,Protein-energy malnutrition,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,0.0746770218803674
2016,Protein-energy malnutrition,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,0.0537028086568927
2016,Protein-energy malnutrition,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,0.105607772732073
2016,Protein-energy malnutrition,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,0.0
2016,Protein-energy malnutrition,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,0.166521731085907
2016,Protein-energy malnutrition,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,0.1440299582313119
2016,Protein-energy malnutrition,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,0.190294957183635
2016,Protein-energy malnutrition,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,0.15232733315968
2016,Protein-energy malnutrition,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,0.156295085120708
2016,Protein-energy malnutrition,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,0.148250184540594
2016,Protein-energy malnutrition,Wales,,,"Rate per 100,000 population",Undefined,W92000004,0.353334189901066
2016,Protein-energy malnutrition,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,0.316636058514344
2016,Protein-energy malnutrition,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,0.391134289439374
2017,,England,,,"Rate per 100,000 population",Undefined,E92000001,55.9355189016782
2017,,England,,Female,"Rate per 100,000 population",Undefined,E92000001,61.3823102948284
2017,,England,,Male,"Rate per 100,000 population",Undefined,E92000001,50.3582462128517
2017,,England,East,,"Rate per 100,000 population",Undefined,E12000006,61.4908242007652
2017,,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,66.7178159266008
2017,,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,56.1128835970135
2017,,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,58.364943311608
2017,,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,62.6373170832815
2017,,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,53.996778842078506
2017,,England,London,,"Rate per 100,000 population",Undefined,E12000007,34.1416430594901
2017,,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,36.6680222312593
2017,,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,31.5995271437665
2017,,England,North East,,"Rate per 100,000 population",Undefined,E12000001,59.1371422089462
2017,,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,68.1615681615682
2017,,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,49.7727097619231
2017,,England,North West,,"Rate per 100,000 population",Undefined,E12000002,64.3788058303254
2017,,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,70.729319627998
2017,,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,57.8577013291634
2017,,England,South East,,"Rate per 100,000 population",Undefined,E12000008,57.8693507179984
2017,,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,64.9965265717263
