Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2001,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.4466834772802744
2002,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.5329371664542955
2003,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.6053681016413043
2004,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.7271943088268851
2005,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.971598312856899
2006,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.030482414755515
2007,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.0461322153585009
2008,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.9818204429804142
2009,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.0713919655364157
2010,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.202763085449311
2011,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.1340638766633366
2012,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.5127243303931273
2013,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.7732060823332898
2014,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.055001054760745
2015,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.657816056967914
2016,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.699916046408113
2017,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.3857718714430405
2018,England,,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.4932333443328307
2000,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.9521267593997178
2001,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.7884359492829478
2002,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.0794211064606052
2003,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.1856991638153072
2004,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.2311516544333183
2005,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.8249882606905927
2006,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.608398135981446
2007,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.7842430943419954
2008,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.6082051737069547
2009,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,1.9488645022180515
2010,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.058978651559043
2011,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.2414482950694063
2012,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.4672241606380045
2013,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.890662943683913
2014,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,3.3436444517096477
2015,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.794691721645978
2016,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.6717310813608908
2017,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.013361718815653
2018,England,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,2.280209822326481
2000,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.11043344242685
2001,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.1983314594683218
2002,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.1319919141753376
2003,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.1756110110738108
2004,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.3505374176784783
2005,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.3278020739818686
2006,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.5904536761755222
2007,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.4788585058003913
2008,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.4953185932262813
2009,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.382504417926027
2010,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.523524138336856
2011,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.2475120909656436
2012,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.7195150468584175
2013,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.8594945234571683
2014,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.9940680898408152
2015,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.7155808887928923
2016,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.8903115738093335
2017,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.8606420866065964
2018,England,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,E92000001,0.831742475171583
2000,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,297.5217486959007
2001,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,337.45506712421445
2002,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,360.26492208411844
2003,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,394.98495486459376
2004,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,439.1028448131723
2005,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,479.67153227203295
2006,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,463.88388290877214
2007,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,486.2980416959114
2008,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,482.7349252705721
2009,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,471.1320419002767
2010,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,466.1371159101389
2011,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,481.8267130070957
2012,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,511.0704301095072
2013,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,505.4846178324146
2014,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,532.099081018657
2015,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,509.0361554024674
2016,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,420.2211859140434
2017,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,347.1607212441107
2018,England,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,E92000001,304.5501196195412
2000,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.242637220172965
2001,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,7.35608167465067
2002,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,9.592961673394123
2003,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,11.111781757126966
2004,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,11.200868226946373
2005,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,11.09425430064028
2006,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,9.859265418221204
2007,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.860734596015666
2008,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.530833649744654
2009,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,7.166520983660923
2010,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,6.53029201117219
2011,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,6.049819766463488
2012,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.532635315328028
2013,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.775654515717222
2014,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.785670320130183
2015,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.271895858355217
2016,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.820465530667141
2017,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.304270164258545
2018,England,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.1436395365996184
2000,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.194233792995032
2001,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.806808435293592
2002,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,7.429452079483174
2003,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.147574703889022
2004,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.63727376231793
2005,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.46428282085685
2006,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,7.584392291466376
2007,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,7.271143025184827
2008,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,6.722321411277321
2009,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.988267220947362
2010,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.559859893476392
2011,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.5447719154222055
2012,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.741424593520825
2013,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.432990180024965
2014,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.323939578519873
2015,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.052295030580605
2016,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.683016920435929
2017,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.001701822432927
2018,England,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.001634177365147
2000,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,6.175758696564648
2001,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.741483505973612
2002,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,11.534487277652374
2003,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,13.783845847416258
2004,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,13.508758107148836
2005,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,13.467166583645712
2006,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,11.915186751949392
2007,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,10.292953979566366
2008,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,10.169736237391565
2009,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,8.229717017637755
2010,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,7.405872509820443
2011,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,6.497247255404911
2012,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,6.243985164646778
2013,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.077620196749165
2014,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,5.199193611652091
2015,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,4.461971821166435
2016,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.935832166763937
2017,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.571980249405226
2018,England,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,E92000001,3.265852058016105
2000,England,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,95.92847889078988
2001,England,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,113.89297987236132
2002,England,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,107.26370293805034
2003,England,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,140.40863755204802
2004,England,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,126.90843364227204
2005,England,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,138.9100319683361
2006,England,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,166.8630685835494
2007,England,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,151.2972336888507
2008,England,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,143.4574162856561
2009,England,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,113.8753432331414
2010,England,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,106.51760271665408
