Year,Units,Decent homes criteria,Urbanisation sub-category,Sub-national area,Age of oldest person,Age of youngest person,Income group,Disability status,Ethnicity of household reference person (HRP),Unit measure,Observation status,Unit multiplier,Value
2009,Household (%),Modern facilities and services,,,,,,,,Percentage (%),Undefined,Units,3.0400437158997726
2009,Household (%),Thermal comfort,,,,,,,,Percentage (%),Undefined,Units,9.950205740182195
2010,Household (%),,,,,,,,,Percentage (%),Undefined,Units,25.936
2010,Household (%),Minimum Standard (HHSRS),,,,,,,,Percentage (%),Undefined,Units,16.671
2010,Household (%),Repair,,,,,,,,Percentage (%),Undefined,Units,5.354
2010,Household (%),Modern facilities and services,,,,,,,,Percentage (%),Undefined,Units,2.298
2010,Household (%),Thermal comfort,,,,,,,,Percentage (%),Undefined,Units,9.374
2011,Household (%),,,,,,,,,Percentage (%),Undefined,Units,23.22
2011,Household (%),Minimum Standard (HHSRS),,,,,,,,Percentage (%),Undefined,Units,14.498
2011,Household (%),Repair,,,,,,,,Percentage (%),Undefined,Units,5.114
2011,Household (%),Modern facilities and services,,,,,,,,Percentage (%),Undefined,Units,1.577
2011,Household (%),Thermal comfort,,,,,,,,Percentage (%),Undefined,Units,8.298
2012,Household (%),,,,,,,,,Percentage (%),Undefined,Units,21.581999999999997
2012,Household (%),Minimum Standard (HHSRS),,,,,,,,Percentage (%),Undefined,Units,13.277000000000001
2012,Household (%),Repair,,,,,,,,Percentage (%),Undefined,Units,4.635
2012,Household (%),Modern facilities and services,,,,,,,,Percentage (%),Undefined,Units,1.571
2012,Household (%),Thermal comfort,,,,,,,,Percentage (%),Undefined,Units,7.256
2013,Household (%),,,,,,,,,Percentage (%),Undefined,Units,20.11276751342664
2013,Household (%),Minimum Standard (HHSRS),,,,,,,,Percentage (%),Undefined,Units,11.595671828203287
2013,Household (%),Repair,,,,,,,,Percentage (%),Undefined,Units,4.2630468528072845
2013,Household (%),Modern facilities and services,,,,,,,,Percentage (%),Undefined,Units,1.8939991573212096
2013,Household (%),Thermal comfort,,,,,,,,Percentage (%),Undefined,Units,6.9554830469014695
2014,Household (%),,,,,,,,,Percentage (%),Undefined,Units,19.455196836875814
2014,Household (%),Minimum Standard (HHSRS),,,,,,,,Percentage (%),Undefined,Units,11.208037167507982
2014,Household (%),Repair,,,,,,,,Percentage (%),Undefined,Units,4.2739395810626
2014,Household (%),Modern facilities and services,,,,,,,,Percentage (%),Undefined,Units,2.063456785851645
2014,Household (%),Thermal comfort,,,,,,,,Percentage (%),Undefined,Units,6.30333147460304
2015,Household (%),,,,,,,,,Percentage (%),Undefined,Units,19.13861558796361
2015,Household (%),Minimum Standard (HHSRS),,,,,,,,Percentage (%),Undefined,Units,11.85328341936987
2015,Household (%),Repair,,,,,,,,Percentage (%),Undefined,Units,4.003398000596121
2015,Household (%),Modern facilities and services,,,,,,,,Percentage (%),Undefined,Units,1.6223082702615452
2015,Household (%),Thermal comfort,,,,,,,,Percentage (%),Undefined,Units,5.981210188369957
2016,Household (%),,,,,,,,,Percentage (%),Undefined,Units,19.600639739672076
2016,Household (%),Minimum Standard (HHSRS),,,,,,,,Percentage (%),Undefined,Units,11.593039884930693
2016,Household (%),Repair,,,,,,,,Percentage (%),Undefined,Units,3.7486059127346456
2016,Household (%),Modern facilities and services,,,,,,,,Percentage (%),Undefined,Units,2.1181559811393407
2016,Household (%),Thermal comfort,,,,,,,,Percentage (%),Undefined,Units,6.417791369184912
2017,Household (%),,,,,,,,,Percentage (%),Undefined,Units,18.456511661882892
2017,Household (%),Minimum Standard (HHSRS),,,,,,,,Percentage (%),Undefined,Units,10.683256471759908
2017,Household (%),Repair,,,,,,,,Percentage (%),Undefined,Units,3.4952864600812457
2017,Household (%),Modern facilities and services,,,,,,,,Percentage (%),Undefined,Units,2.2215859302215963
2017,Household (%),Thermal comfort,,,,,,,,Percentage (%),Undefined,Units,6.132915104981447
