Year,Series,Age,Sex,Bank account category,Units,Unit multiplier,Observation status,Value
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Women,Any type of account (including POCAs),Percentage (%),Units,Normal value,93.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Women,Any type of account (including POCAs),Percentage (%),Units,Normal value,94.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Any type of account (including POCAs),Percentage (%),Units,Normal value,88.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Any type of account (including POCAs),Percentage (%),Units,Normal value,93.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Any type of account (including POCAs),Percentage (%),Units,Normal value,96.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Any type of account (including POCAs),Percentage (%),Units,Normal value,96.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Any type of account (including POCAs),Percentage (%),Units,Normal value,92.0
2013,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Any type of account (including POCAs),Percentage (%),Units,Normal value,94.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Any type of account (including POCAs),Percentage (%),Units,Normal value,90.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Any type of account (including POCAs),Percentage (%),Units,Normal value,94.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Any type of account (including POCAs),Percentage (%),Units,Normal value,96.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Any type of account (including POCAs),Percentage (%),Units,Normal value,96.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Any type of account (including POCAs),Percentage (%),Units,Normal value,94.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Men,Any type of account (including POCAs),Percentage (%),Units,Normal value,87.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Men,Any type of account (including POCAs),Percentage (%),Units,Normal value,94.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Men,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Men,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Men,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Men,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Men,Any type of account (including POCAs),Percentage (%),Units,Normal value,96.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Men,Any type of account (including POCAs),Percentage (%),Units,Normal value,96.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Men,Any type of account (including POCAs),Percentage (%),Units,Normal value,95.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Men,Any type of account (including POCAs),Percentage (%),Units,Normal value,94.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Women,Any type of account (including POCAs),Percentage (%),Units,Normal value,93.0
