Year,Region,Local Authority,Disposal Method,Observation status,Unit multiplier,GeoCode,Value
2015/16,South West,Bristol City Council,Landfill,Undefined,Units,,27.850560644562872
2015/16,South West,Cornwall,Landfill,Undefined,Units,E06000052,65.76752453586947
2015/16,South West,Torbay Council,Landfill,Undefined,Units,,5.127977380053589
2015/16,South West,Plymouth City Council,Landfill,Undefined,Units,,5.799137638680296
2015/16,South West,Devon County Council,Landfill,Undefined,Units,,19.056313025797163
2015/16,South West,Poole Borough Council,Landfill,Undefined,Units,,22.769982460536205
2015/16,South West,Bournemouth Borough Council,Landfill,Undefined,Units,,12.34144218017635
2015/16,South West,Dorset Waste Partnership,Landfill,Undefined,Units,,23.282421828612144
2015/16,South West,Gloucestershire County Council,Landfill,Undefined,Units,,52.12291096527354
2015/16,South West,North Somerset Council,Landfill,Undefined,Units,,19.836619875741686
2015/16,South West,Somerset County Council,Landfill,Undefined,Units,,44.60431654676259
2015/16,South West,South Gloucestershire Council,Landfill,Undefined,Units,,12.500898799204263
2015/16,South West,Swindon Borough Council,Landfill,Undefined,Units,,21.68642613378573
2015/16,South West,Wiltshire,Landfill,Undefined,Units,E06000054,21.202087340426395
2015/16,North East,Stockton-on-Tees Borough Council,Incineration with EfW,Undefined,Units,,55.71441101657749
2015/16,North East,Redcar and Cleveland Borough Council,Incineration with EfW,Undefined,Units,,60.72112676056338
2015/16,North East,Middlesbrough Borough Council,Incineration with EfW,Undefined,Units,,48.82987668161435
2015/16,North East,Hartlepool Borough Council,Incineration with EfW,Undefined,Units,,56.93304627715132
2015/16,North East,Darlington Borough Council,Incineration with EfW,Undefined,Units,,7.382806662127829
2015/16,North East,County Durham,Incineration with EfW,Undefined,Units,E06000047,51.9395663452913
2015/16,North East,Northumberland,Incineration with EfW,Undefined,Units,E06000057,46.26202224382608
2015/16,North East,Sunderland City Council,Incineration with EfW,Undefined,Units,,66.8359166221272
2015/16,North East,South Tyneside MBC,Incineration with EfW,Undefined,Units,,58.13819312922524
2015/16,North East,North Tyneside Council,Incineration with EfW,Undefined,Units,,52.44766536225828
2015/16,North East,Newcastle-upon-Tyne City Council MBC,Incineration with EfW,Undefined,Units,,26.79503824334622
2015/16,North East,Gateshead MBC,Incineration with EfW,Undefined,Units,,64.14920368818106
2015/16,North West,Warrington Borough Council,Incineration with EfW,Undefined,Units,,42.46331612045606
2015/16,North West,Cheshire East,Incineration with EfW,Undefined,Units,E06000049,15.432712299313382
2015/16,North West,Cheshire West and Chester,Incineration with EfW,Undefined,Units,E06000050,36.849361090837476
2015/16,North West,Halton Borough Council,Incineration with EfW,Undefined,Units,,48.791399572649574
2015/16,North West,Cumbria County Council,Incineration with EfW,Undefined,Units,,16.856146788990824
2015/16,North West,Wigan MBC,Incineration with EfW,Undefined,Units,,50.00310865795782
2015/16,North West,Greater Manchester WDA (MBC),Incineration with EfW,Undefined,Units,,35.81915751687655
2015/16,North West,Blackpool Borough Council,Incineration with EfW,Undefined,Units,,20.559287827264935
2015/16,North West,Blackburn with Darwen Borough Council,Incineration with EfW,Undefined,Units,,22.40348844300787
2015/16,North West,Lancashire County Council,Incineration with EfW,Undefined,Units,,8.305991579822761
2015/16,North West,Merseyside WDA (MBC),Incineration with EfW,Undefined,Units,,14.236336051425013
2015/16,Yorkshire and Humber,East Riding of Yorkshire Council,Incineration with EfW,Undefined,Units,,32.13085333720617
2015/16,Yorkshire and Humber,Kingston-upon-Hull City Council,Incineration with EfW,Undefined,Units,,44.94933273378406
2015/16,Yorkshire and Humber,North East Lincolnshire Council,Incineration with EfW,Undefined,Units,,62.55089430894309
2015/16,Yorkshire and Humber,North Lincolnshire Council,Incineration with EfW,Undefined,Units,,0.8846542822164263
2015/16,Yorkshire and Humber,York City Council,Incineration with EfW,Undefined,Units,,0.0
2015/16,Yorkshire and Humber,North Yorkshire County Council,Incineration with EfW,Undefined,Units,,10.573397548373045
2015/16,Yorkshire and Humber,Sheffield City Council,Incineration with EfW,Undefined,Units,,66.10853448318441
2015/16,Yorkshire and Humber,Rotherham MBC,Incineration with EfW,Undefined,Units,,37.06674018195032
2015/16,Yorkshire and Humber,Doncaster MBC,Incineration with EfW,Undefined,Units,,24.920035077315198
2015/16,Yorkshire and Humber,Barnsley MBC,Incineration with EfW,Undefined,Units,,34.319798739416235
2015/16,Yorkshire and Humber,Leeds City Council MBC,Incineration with EfW,Undefined,Units,,37.5356071567742
2015/16,Yorkshire and Humber,Kirklees MBC,Incineration with EfW,Undefined,Units,,57.05884613906292
2015/16,Yorkshire and Humber,Wakefield City MDC,Incineration with EfW,Undefined,Units,,16.06331370026322
2015/16,Yorkshire and Humber,Bradford City MDC (MBC),Incineration with EfW,Undefined,Units,,37.94917303289863
2015/16,Yorkshire and Humber,Calderdale MBC,Incineration with EfW,Undefined,Units,,32.858072396433826
2015/16,East Midlands,Derby City Council,Incineration with EfW,Undefined,Units,,28.517191548308208
2015/16,East Midlands,Derbyshire County Council,Incineration with EfW,Undefined,Units,,39.90168128014578
2015/16,East Midlands,Rutland County Council,Incineration with EfW,Undefined,Units,,39.58081808084223
2015/16,East Midlands,Leicester City Council,Incineration with EfW,Undefined,Units,,28.37373203061796
2015/16,East Midlands,Leicestershire County Council,Incineration with EfW,Undefined,Units,,22.38437030291119
2015/16,East Midlands,Lincolnshire County Council,Incineration with EfW,Undefined,Units,,47.62660073890942
2015/16,East Midlands,Northamptonshire County Council,Incineration with EfW,Undefined,Units,,27.033858972517212
2015/16,East Midlands,Nottingham City Council,Incineration with EfW,Undefined,Units,,62.011677934849416
2015/16,East Midlands,Nottinghamshire County Council,Incineration with EfW,Undefined,Units,,46.49380327467468
2015/16,West Midlands,Herefordshire Council,Incineration with EfW,Undefined,Units,,1.1272214899322757
2015/16,West Midlands,Worcestershire County Council,Incineration with EfW,Undefined,Units,,8.307827133364725
2015/16,West Midlands,Telford and Wrekin Council,Incineration with EfW,Undefined,Units,,1.4639019013502343
2015/16,West Midlands,Shropshire,Incineration with EfW,Undefined,Units,E06000051,42.3357889983732
2015/16,West Midlands,Stoke-on-Trent City Council,Incineration with EfW,Undefined,Units,,60.408450370276704
2015/16,West Midlands,Staffordshire County Council,Incineration with EfW,Undefined,Units,,44.90263123469098
2015/16,West Midlands,Warwickshire County Council,Incineration with EfW,Undefined,Units,,31.213001031379363
2015/16,West Midlands,Wolverhampton MBC,Incineration with EfW,Undefined,Units,,51.9139631043257
2015/16,West Midlands,Walsall MBC,Incineration with EfW,Undefined,Units,,53.03824228614673
2015/16,West Midlands,Solihull MBC,Incineration with EfW,Undefined,Units,,45.712444903510836
2015/16,West Midlands,Sandwell MBC,Incineration with EfW,Undefined,Units,,53.64446664368576
2015/16,West Midlands,Dudley MBC,Incineration with EfW,Undefined,Units,,60.06015490965996
2015/16,West Midlands,Coventry City Council,Incineration with EfW,Undefined,Units,,60.984304659934296
2015/16,West Midlands,Birmingham City Council,Incineration with EfW,Undefined,Units,,70.07556755293311
2015/16,East of England,Luton Borough Council,Incineration with EfW,Undefined,Units,,27.043177379638276
2015/16,East of England,Bedford,Incineration with EfW,Undefined,Units,E06000055,16.254237488335836
2015/16,East of England,Central Bedfordshire,Incineration with EfW,Undefined,Units,E06000056,28.905186311278914
2015/16,East of England,Peterborough City Council,Incineration with EfW,Undefined,Units,,28.276904962541412
2015/16,East of England,Cambridgeshire County Council,Incineration with EfW,Undefined,Units,,0.0
2015/16,East of England,Thurrock Council,Incineration with EfW,Undefined,Units,,44.0351946370077
2015/16,East of England,Southend-on-Sea Borough Council,Incineration with EfW,Undefined,Units,,0.0
2015/16,East of England,Essex County Council,Incineration with EfW,Undefined,Units,,0.6250852788161341
2015/16,East of England,Hertfordshire County Council,Incineration with EfW,Undefined,Units,,31.598919463049292
2015/16,East of England,Norfolk County Council,Incineration with EfW,Undefined,Units,,27.66319804758061
2015/16,East of England,Suffolk County Council,Incineration with EfW,Undefined,Units,,46.51076699916644
2015/16,London,Bexley LB,Incineration with EfW,Undefined,Units,,52.62697961236283
2015/16,London,Tower Hamlets LB,Incineration with EfW,Undefined,Units,,70.2808358460136
2015/16,London,City of London,Incineration with EfW,Undefined,Units,E09000001,69.91869918699187
2015/16,London,Westminster City Council,Incineration with EfW,Undefined,Units,,82.43468622188466
2015/16,London,East London Waste Authority,Incineration with EfW,Undefined,Units,,30.79495669041169
2015/16,London,North London Waste Authority,Incineration with EfW,Undefined,Units,,57.56785628944521
2015/16,London,Southwark LB,Incineration with EfW,Undefined,Units,,49.80415587864303
2015/16,London,Lewisham LB,Incineration with EfW,Undefined,Units,,82.73791215551181
2015/16,London,Greenwich LB,Incineration with EfW,Undefined,Units,,58.3348775645268
2015/16,London,Sutton LB,Incineration with EfW,Undefined,Units,,2.140283706495761
2015/16,London,Merton LB,Incineration with EfW,Undefined,Units,,2.0758802485407646
2015/16,London,Royal Borough of Kingston upon Thames,Incineration with EfW,Undefined,Units,,32.582272326719135
2015/16,London,Croydon LB,Incineration with EfW,Undefined,Units,,1.8789380277999452
2015/16,London,Bromley LB,Incineration with EfW,Undefined,Units,,32.75709977639038
2015/16,London,West London Waste Authority,Incineration with EfW,Undefined,Units,,21.23037649612498
2015/16,London,Western Riverside Waste Authority,Incineration with EfW,Undefined,Units,,80.2718391406472
2015/16,South East,Wokingham Council,Incineration with EfW,Undefined,Units,,44.3165758126388
2015/16,South East,Windsor and Maidenhead Borough Council,Incineration with EfW,Undefined,Units,,19.754395517789845
2015/16,South East,Slough Borough Council,Incineration with EfW,Undefined,Units,,73.56779175236875
2015/16,South East,Reading Borough Council,Incineration with EfW,Undefined,Units,,43.286168844357185
2015/16,South East,West Berkshire District Council,Incineration with EfW,Undefined,Units,,28.787756187217518
2015/16,South East,Bracknell Forest Borough Council,Incineration with EfW,Undefined,Units,,38.72130420317178
2015/16,South East,Milton Keynes Council,Incineration with EfW,Undefined,Units,,22.103919182265493
2015/16,South East,Buckinghamshire County Council,Incineration with EfW,Undefined,Units,,12.302074313895268
2015/16,South East,Brighton and Hove Council,Incineration with EfW,Undefined,Units,,70.01940640319332
2015/16,South East,East Sussex County Council,Incineration with EfW,Undefined,Units,,51.38556672486329
2015/16,South East,Southampton City Council,Incineration with EfW,Undefined,Units,,55.36027025825666
2015/16,South East,Portsmouth City Council,Incineration with EfW,Undefined,Units,,68.22423120212032
2015/16,South East,Hampshire County Council,Incineration with EfW,Undefined,Units,,53.50752730642442
2015/16,South East,Isle of Wight Council,Incineration with EfW,Undefined,Units,,18.694382647385986
2015/16,South East,Medway Borough Council,Incineration with EfW,Undefined,Units,,39.14567020699279
2015/16,South East,Kent County Council,Incineration with EfW,Undefined,Units,,47.126489657258595
2015/16,South East,Oxfordshire County Council,Incineration with EfW,Undefined,Units,,36.22382915371286
2015/16,South East,Surrey County Council,Incineration with EfW,Undefined,Units,,35.75861699066404
2015/16,South East,West Sussex County Council,Incineration with EfW,Undefined,Units,,17.57860707195364
2015/16,South West,Council of the Isles of Scilly,Incineration with EfW,Undefined,Units,,0.0
2015/16,South West,Bath and North East Somerset Council,Incineration with EfW,Undefined,Units,,13.582493573849549
2015/16,South West,Bristol City Council,Incineration with EfW,Undefined,Units,,23.622263324570117
2015/16,South West,Cornwall,Incineration with EfW,Undefined,Units,E06000052,0.0
2015/16,South West,Torbay Council,Incineration with EfW,Undefined,Units,,53.49291646311676
2015/16,South West,Plymouth City Council,Incineration with EfW,Undefined,Units,,57.39708993427322
2015/16,South West,Devon County Council,Incineration with EfW,Undefined,Units,,26.82846337484264
2015/16,South West,Poole Borough Council,Incineration with EfW,Undefined,Units,,27.351540967176145
2015/16,South West,Bournemouth Borough Council,Incineration with EfW,Undefined,Units,,31.530355027788744
2015/16,South West,Dorset Waste Partnership,Incineration with EfW,Undefined,Units,,17.92803573549159
2015/16,South West,Gloucestershire County Council,Incineration with EfW,Undefined,Units,,0.4197996652230518
2015/16,South West,North Somerset Council,Incineration with EfW,Undefined,Units,,19.048594875043083
2015/16,South West,Somerset County Council,Incineration with EfW,Undefined,Units,,1.7547924850303807
2015/16,South West,South Gloucestershire Council,Incineration with EfW,Undefined,Units,,35.4182811763484
2015/16,South West,Swindon Borough Council,Incineration with EfW,Undefined,Units,,32.97102164006865
2015/16,South West,Wiltshire,Incineration with EfW,Undefined,Units,E06000054,32.22473806799276
2015/16,North East,Stockton-on-Tees Borough Council,Incineration without EfW,Undefined,Units,,0.0
2015/16,North East,Redcar and Cleveland Borough Council,Incineration without EfW,Undefined,Units,,0.02535211267605634
2015/16,North East,Middlesbrough Borough Council,Incineration without EfW,Undefined,Units,,0.0
2015/16,North East,Hartlepool Borough Council,Incineration without EfW,Undefined,Units,,0.0
2015/16,North East,Darlington Borough Council,Incineration without EfW,Undefined,Units,,0.009963301838229188
2015/16,North East,County Durham,Incineration without EfW,Undefined,Units,E06000047,0.0
2015/16,North East,Northumberland,Incineration without EfW,Undefined,Units,E06000057,0.0
2015/16,North East,Sunderland City Council,Incineration without EfW,Undefined,Units,,0.002226973098164974
2015/16,North East,South Tyneside MBC,Incineration without EfW,Undefined,Units,,1.1338408860013294
2015/16,North East,North Tyneside Council,Incineration without EfW,Undefined,Units,,0.0
2015/16,North East,Newcastle-upon-Tyne City Council MBC,Incineration without EfW,Undefined,Units,,0.0
2015/16,North East,Gateshead MBC,Incineration without EfW,Undefined,Units,,0.014668901927912825
