Year,Series,Sex,Age,Country,Region,Socio-economic classification,Ethnicity,Country of birth,Observation status,Unit multiplier,Units,GeoCode,Value
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,East,,,,Undefined,Units,Percentage (%),E12000006,12.5
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,East,,,,Undefined,Units,Percentage (%),E12000006,13.8
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,East,,,,Undefined,Units,Percentage (%),E12000006,14.9
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,East,,,,Undefined,Units,Percentage (%),E12000006,7.3
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,East,,,,Undefined,Units,Percentage (%),E12000006,12.2
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,London,,,,Undefined,Units,Percentage (%),E12000007,13.4
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,London,,,,Undefined,Units,Percentage (%),E12000007,12.5
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,London,,,,Undefined,Units,Percentage (%),E12000007,10.7
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,London,,,,Undefined,Units,Percentage (%),E12000007,13.4
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,London,,,,Undefined,Units,Percentage (%),E12000007,11.4
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,London,,,,Undefined,Units,Percentage (%),E12000007,6.1
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,London,,,,Undefined,Units,Percentage (%),E12000007,11.2
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,South East,,,,Undefined,Units,Percentage (%),E12000008,16.0
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,South East,,,,Undefined,Units,Percentage (%),E12000008,18.1
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,South East,,,,Undefined,Units,Percentage (%),E12000008,12.1
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,South East,,,,Undefined,Units,Percentage (%),E12000008,12.8
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,South East,,,,Undefined,Units,Percentage (%),E12000008,12.7
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,South East,,,,Undefined,Units,Percentage (%),E12000008,6.3
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,South East,,,,Undefined,Units,Percentage (%),E12000008,12.1
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,South West,,,,Undefined,Units,Percentage (%),E12000009,18.1
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,South West,,,,Undefined,Units,Percentage (%),E12000009,18.8
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,South West,,,,Undefined,Units,Percentage (%),E12000009,13.9
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,South West,,,,Undefined,Units,Percentage (%),E12000009,15.5
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,South West,,,,Undefined,Units,Percentage (%),E12000009,11.9
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,South West,,,,Undefined,Units,Percentage (%),E12000009,5.4
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,South West,,,,Undefined,Units,Percentage (%),E12000009,12.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,North East,,,,Undefined,Units,Percentage (%),E12000001,18.2
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,North East,,,,Undefined,Units,Percentage (%),E12000001,22.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,North East,,,,Undefined,Units,Percentage (%),E12000001,17.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,North East,,,,Undefined,Units,Percentage (%),E12000001,14.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,North East,,,,Undefined,Units,Percentage (%),E12000001,15.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,North East,,,,Undefined,Units,Percentage (%),E12000001,8.4
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,North East,,,,Undefined,Units,Percentage (%),E12000001,15.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,North West,,,,Undefined,Units,Percentage (%),E12000002,14.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,North West,,,,Undefined,Units,Percentage (%),E12000002,16.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,North West,,,,Undefined,Units,Percentage (%),E12000002,13.8
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,North West,,,,Undefined,Units,Percentage (%),E12000002,14.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,North West,,,,Undefined,Units,Percentage (%),E12000002,14.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,North West,,,,Undefined,Units,Percentage (%),E12000002,8.2
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,North West,,,,Undefined,Units,Percentage (%),E12000002,13.2
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,18.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,20.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,16.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,17.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,14.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,8.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,Yorkshire and The Humber,,,,Undefined,Units,Percentage (%),E12000003,15.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,15.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,18.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,15.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,17.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,13.4
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,8.2
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,East Midlands,,,,Undefined,Units,Percentage (%),E12000004,14.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,11.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,15.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,12.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,15.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,12.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,65 and over,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,7.7
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,England,West Midlands,,,,Undefined,Units,Percentage (%),E12000005,12.3
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,18 to 24,England,East,,,,Undefined,Units,Percentage (%),E12000006,12.9
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,25 to 34,England,East,,,,Undefined,Units,Percentage (%),E12000006,14.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,35 to 44,England,East,,,,Undefined,Units,Percentage (%),E12000006,13.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,45 to 54,England,East,,,,Undefined,Units,Percentage (%),E12000006,13.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Female,55 to 64,England,East,,,,Undefined,Units,Percentage (%),E12000006,12.6
