Year,Neonatal period,Age,Birthweight (grams),Country,Region,Country of birth,Ethnic group,Sex,Units,Unit multiplier,Observation status,GeoCode,Value
2012,,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,29.1
2012,,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2012,,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2012,,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.0
2012,,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2012,,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Low reliability,K04000001,1.1
2012,,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.4
2012,,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.7
2012,,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.2
2012,,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,2.6
2012,,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2012,,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2012,,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,3.1
2012,,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.8
2012,,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,2.5
2012,,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,3.1
2012,,,,England,East,,,,"Rate per 1,000 live births",Units,Normal value,E12000006,2.8
2012,,,,England,East Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000004,3.1
2012,,,,England,London,,,,"Rate per 1,000 live births",Units,Normal value,E12000007,2.6
2012,,,,England,North East,,,,"Rate per 1,000 live births",Units,Normal value,E12000001,2.4
2012,,,,England,North West,,,,"Rate per 1,000 live births",Units,Normal value,E12000002,2.8
2012,,,,England,South East,,,,"Rate per 1,000 live births",Units,Normal value,E12000008,2.3
2012,,,,England,South West,,,,"Rate per 1,000 live births",Units,Normal value,E12000009,2.6
2012,,,,England,West Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000005,3.9
2012,,,,England,Yorkshire and The Humber,,,,"Rate per 1,000 live births",Units,Normal value,E12000003,2.6
2012,,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,2.7
2012,,,,Northern Ireland,,,,Female,"Rate per 1,000 live births",Units,Normal value,N92000002,2.5
2012,,,,Northern Ireland,,,,Male,"Rate per 1,000 live births",Units,Normal value,N92000002,3.0
2012,,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,2.6
2012,,,,Scotland,,,,Female,"Rate per 1,000 live births",Units,Normal value,S92000003,2.1
2012,,,,Scotland,,,,Male,"Rate per 1,000 live births",Units,Normal value,S92000003,3.0
2012,,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,2.8
2012,,,,Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,W92000004,2.2
2012,,,,Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,W92000004,3.3
2012,,,,,,,,,"Rate per 1,000 live births",Units,Normal value,,2.8
2012,,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,,2.4
2012,,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,,3.1
2012,Early neonatal,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.0
2012,Early neonatal,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2012,Early neonatal,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2012,Early neonatal,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.9
2012,Early neonatal,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2012,Early neonatal,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2012,Early neonatal,,Under 2500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,22.4
2012,Early neonatal,,Under 1500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,120.3
2012,Early neonatal,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,233.6
2012,Early neonatal,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,29.0
2012,Early neonatal,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,8.7
2012,Early neonatal,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2012,Early neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.8
2012,Early neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2012,Early neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2012,Early neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.3
2012,Early neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,22.7
2012,Early neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2012,Early neonatal,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.0
2012,Early neonatal,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2012,Early neonatal,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.8
2012,Early neonatal,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Low reliability,K04000001,1.0
2012,Early neonatal,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2012,Early neonatal,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.1
2012,Early neonatal,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2012,Early neonatal,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,1.7
2012,Early neonatal,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2012,Early neonatal,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,1.8
2012,Early neonatal,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2012,Early neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.1
2012,Early neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,1.8
2012,Early neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,2.4
2012,Early neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Normal value,N92000002,2.2
2012,Early neonatal,,,Northern Ireland,,,,Female,"Rate per 1,000 live births",Units,Normal value,N92000002,2.2
2012,Early neonatal,,,Northern Ireland,,,,Male,"Rate per 1,000 live births",Units,Normal value,N92000002,2.3
2012,Early neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,1.8
2012,Early neonatal,,,Scotland,,,,Female,"Rate per 1,000 live births",Units,Normal value,S92000003,1.5
2012,Early neonatal,,,Scotland,,,,Male,"Rate per 1,000 live births",Units,Normal value,S92000003,2.1
2012,Early neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,2.1
2012,Early neonatal,,,Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,W92000004,1.5
2012,Early neonatal,,,Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,W92000004,2.7
2012,Early neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,,2.1
2012,Early neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,,1.8
2012,Early neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,,2.4
2012,Late neonatal,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.0
2012,Late neonatal,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2012,Late neonatal,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2012,Late neonatal,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.5
2012,Late neonatal,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2012,Late neonatal,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.1
2012,Late neonatal,,Under 2500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.1
2012,Late neonatal,,Under 1500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,24.4
2012,Late neonatal,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,41.5
2012,Late neonatal,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,10.6
2012,Late neonatal,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2012,Late neonatal,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.2
2012,Late neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2012,Late neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.2
2012,Late neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.1
2012,Late neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.2
2012,Late neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,6.4
2012,Late neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2012,Late neonatal,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2012,Late neonatal,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2012,Late neonatal,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2012,Late neonatal,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2012,Late neonatal,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2012,Late neonatal,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.6
2012,Late neonatal,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2012,Late neonatal,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.9
2012,Late neonatal,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2012,Late neonatal,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2012,Late neonatal,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,0.7
2012,Late neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,0.6
2012,Late neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,0.6
2012,Late neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,0.7
2012,Late neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,0.7
2012,Late neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,0.7
2012,Late neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,,0.7
2012,Late neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,,0.6
2012,Late neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,,0.7
2013,,19 and under,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.7
2013,,20 to 24,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2013,,25 to 29,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2013,,30 to 34,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2013,,35 to 39,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2013,,40 and over,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.8
2013,,,Under 2500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,25.6
2013,,,Under 1500,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,140.7
2013,,,Under 1000,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,270.3
2013,,,1000 to 1499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,31.7
2013,,,1500 to 1999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,10.7
2013,,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.9
2013,,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.3
2013,,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2013,,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2013,,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2013,,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,26.9
2013,,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2013,,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2013,,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.0
2013,,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2013,,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Low reliability,K04000001,2.4
2013,,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.0
2013,,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2013,,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.2
2013,,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,1.9
2013,,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,
2013,,,,England and Wales,,,,Female,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2013,,,,England and Wales,,,,Male,"Rate per 1,000 live births",Units,Normal value,K04000001,3.0
2013,,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,2.7
2013,,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,2.4
2013,,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,3.0
2013,,,,England,East,,,,"Rate per 1,000 live births",Units,Normal value,E12000006,2.2
2013,,,,England,East Midlands,,,,"Rate per 1,000 live births",Units,Normal value,E12000004,2.7
2013,,,,England,London,,,,"Rate per 1,000 live births",Units,Normal value,E12000007,2.6
2013,,,,England,North East,,,,"Rate per 1,000 live births",Units,Normal value,E12000001,2.1
2013,,,,England,North West,,,,"Rate per 1,000 live births",Units,Normal value,E12000002,2.8
2013,,,,England,South East,,,,"Rate per 1,000 live births",Units,Normal value,E12000008,2.4
2013,,,,England,South West,,,,"Rate per 1,000 live births",Units,Normal value,E12000009,2.5
