Year,Occupation minor group,Occupation unit group,Country,Region,Observation status,GeoCode,Value
2015,222 Therapy Professionals,2222 Occupational therapists,England,East,Normal Value,E12000006,7.57080762413244
2016,222 Therapy Professionals,2222 Occupational therapists,England,East,Normal Value,E12000006,9.95267584216361
2017,222 Therapy Professionals,2222 Occupational therapists,England,East,Normal Value,E12000006,8.59213492180833
2018,222 Therapy Professionals,2222 Occupational therapists,England,East,Normal Value,E12000006,7.25664361849148
2019,222 Therapy Professionals,2222 Occupational therapists,England,East,Normal Value,E12000006,3.36750441624151
2020,222 Therapy Professionals,2222 Occupational therapists,England,East,Normal Value,E12000006,6.06141714975896
2004,222 Therapy Professionals,2223 Speech and language therapists,England,East,Normal Value,E12000006,2.90456823230156
2005,222 Therapy Professionals,2223 Speech and language therapists,England,East,Normal Value,E12000006,2.15724403445622
2006,222 Therapy Professionals,2223 Speech and language therapists,England,East,Normal Value,E12000006,1.42696761889405
2007,222 Therapy Professionals,2223 Speech and language therapists,England,East,Normal Value,E12000006,2.29944668237601
2008,222 Therapy Professionals,2223 Speech and language therapists,England,East,Missing value; data exist but were not collected,E12000006,
2009,222 Therapy Professionals,2223 Speech and language therapists,England,East,Normal Value,E12000006,2.60804114723905
2010,222 Therapy Professionals,2223 Speech and language therapists,England,East,Normal Value,E12000006,2.58291056827132
2011,222 Therapy Professionals,2223 Speech and language therapists,England,East,Missing value; data exist but were not collected,E12000006,
2012,222 Therapy Professionals,2223 Speech and language therapists,England,East,Normal Value,E12000006,1.01593081104804
2013,222 Therapy Professionals,2223 Speech and language therapists,England,East,Normal Value,E12000006,1.6801261573129
2014,222 Therapy Professionals,2223 Speech and language therapists,England,East,Missing value; data exist but were not collected,E12000006,
2015,222 Therapy Professionals,2223 Speech and language therapists,England,East,Missing value; data exist but were not collected,E12000006,
2016,222 Therapy Professionals,2223 Speech and language therapists,England,East,Missing value; data exist but were not collected,E12000006,
2017,222 Therapy Professionals,2223 Speech and language therapists,England,East,Missing value; data exist but were not collected,E12000006,
2018,222 Therapy Professionals,2223 Speech and language therapists,England,East,Normal Value,E12000006,2.90265744739659
2019,222 Therapy Professionals,2223 Speech and language therapists,England,East,Normal Value,E12000006,3.52786176939586
2020,222 Therapy Professionals,2223 Speech and language therapists,England,East,Normal Value,E12000006,2.71168661962901
2004,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,4.90145889200888
2005,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,2.87632537927496
2006,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,6.77809618974674
2007,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,4.24513233669418
2008,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,7.53282472167964
2009,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,6.43316816318966
2010,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,6.02679132596641
2011,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,5.28792044511326
2012,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,5.92626306444693
2013,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,6.21646678205773
2014,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,8.14325480909053
2015,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,7.07705930081946
2016,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,7.66845515707688
2017,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,11.5102184801583
2018,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,9.19174858342254
2019,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,14.1114470775835
2020,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,East,Normal Value,E12000006,12.9203891876441
2004,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,78.9679488156986
2005,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,75.6833115421724
2006,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,77.2346223726405
2007,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,89.5015400986356
2008,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,78.8318866222288
2009,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,83.9789249410974
2010,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,78.3482872375634
2011,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,82.5597901753167
2012,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,77.8880288470167
2013,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,84.8463709443015
2014,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,92.4010137521293
2015,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,91.50802258734
2016,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,89.0846067183825
2017,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,91.5954005815416
2018,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,85.4671359511218
2019,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,88.837973647514
2020,223 Nursing and Midwifery Professionals,2231 Nurses,England,East,Normal Value,E12000006,86.7739718281282
2004,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,7.98756263882929
2005,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,5.57288042234524
2006,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,3.21067714251161
2007,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,5.66017644892557
2008,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,8.23355260276612
2009,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,5.91155993374185
2010,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,5.51020921231215
2011,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,4.43503005074016
2012,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,5.92626306444693
2013,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,7.72858032363934
2014,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,6.81374381985126
2015,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,4.77290045869219
2016,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,7.01582067562353
2017,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,9.40271368801666
2018,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,6.45034988310353
2019,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,5.77286471355687
2020,223 Nursing and Midwifery Professionals,2232 Midwives,England,East,Normal Value,E12000006,6.06141714975896
2004,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,3.4491747758581
2005,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,4.8537990775265
2006,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,5.35112857085269
2007,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,3.18384925252064
2008,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,5.08027713787697
2009,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,3.99899642576654
2010,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,4.30485094711887
2011,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,4.26445197186553
2012,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,2.87847063130279
2013,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,3.02422708316322
2014,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,4.98566620964726
2015,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,7.7353903985701
2016,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,2.61053792581341
2017,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,4.377125337525
2018,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,3.70895118278453
2019,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,7.05572353879173
2020,321 Health Associate Professionals,3213 Paramedics,England,East,Normal Value,E12000006,9.09212572463843
2004,321 Health Associate Professionals,3216 Dispensing opticians,England,East,Normal Value,E12000006,1.27074860163193
2005,321 Health Associate Professionals,3216 Dispensing opticians,England,East,Normal Value,E12000006,1.61793302584217
2006,321 Health Associate Professionals,3216 Dispensing opticians,England,East,Normal Value,E12000006,2.14045142834108
