Year,Series,Units,Decent homes criteria,Sub-national area,Region,Urbanisation sub-category,Age of oldest person,Age of youngest person,Deprivation decile,Disability status (household),Ethnicity of household reference person (hrp),Household composition,Income quintile (household),Length of residence,Poverty status,Workless households,Observation status,GeoCode,Value
2019,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),Northern,,,,,,,,,,,,,Normal value,,12.2
2019,Dwellings (%),Percentage (%),Repair,Northern,,,,,,,,,,,,,Normal value,,4.1
2019,Dwellings (%),Percentage (%),Modern facilities and services,Northern,,,,,,,,,,,,,Normal value,,2.0
2019,Dwellings (%),Percentage (%),Thermal comfort,Northern,,,,,,,,,,,,,Normal value,,4.5
2019,Dwellings (%),Percentage (%),,London and South East,,,,,,,,,,,,,Normal value,,13.9
2019,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),London and South East,,,,,,,,,,,,,Normal value,,6.2
2019,Dwellings (%),Percentage (%),Repair,London and South East,,,,,,,,,,,,,Normal value,,2.5
2019,Dwellings (%),Percentage (%),Modern facilities and services,London and South East,,,,,,,,,,,,,Normal value,,2.3
2019,Dwellings (%),Percentage (%),Thermal comfort,London and South East,,,,,,,,,,,,,Normal value,,5.7
2019,Dwellings (%),Percentage (%),,Rest of England,,,,,,,,,,,,,Normal value,,18.2
2019,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),Rest of England,,,,,,,,,,,,,Normal value,,11.1
2019,Dwellings (%),Percentage (%),Repair,Rest of England,,,,,,,,,,,,,Normal value,,3.3
2019,Dwellings (%),Percentage (%),Modern facilities and services,Rest of England,,,,,,,,,,,,,Normal value,,2.1
2019,Dwellings (%),Percentage (%),Thermal comfort,Rest of England,,,,,,,,,,,,,Normal value,,6.3
2019,Dwellings (%),Percentage (%),,,,,,,,,,,,,,,Normal value,,17.0
2019,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,,,Normal value,,9.9
2019,Dwellings (%),Percentage (%),Repair,,,,,,,,,,,,,,Normal value,,3.3
2019,Dwellings (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,,,Normal value,,2.1
2019,Dwellings (%),Percentage (%),Thermal comfort,,,,,,,,,,,,,,Normal value,,5.6
2020,Dwellings (%),Percentage (%),,,,City centre,,,,,,,,,,,Normal value,,28.8
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,City centre,,,,,,,,,,,Normal value,,16.3
2020,Dwellings (%),Percentage (%),,,,Other urban centre,,,,,,,,,,,Normal value,,16.5
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Other urban centre,,,,,,,,,,,Normal value,,9.8
2020,Dwellings (%),Percentage (%),,,,Suburban residential,,,,,,,,,,,Normal value,,11.8
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Suburban residential,,,,,,,,,,,Normal value,,6.7
2020,Dwellings (%),Percentage (%),,,,Rural residential,,,,,,,,,,,Normal value,,16.0
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Rural residential,,,,,,,,,,,Normal value,,11.2
2020,Dwellings (%),Percentage (%),,,,Village centre,,,,,,,,,,,Normal value,,24.7
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Village centre,,,,,,,,,,,Normal value,,17.8
2020,Dwellings (%),Percentage (%),,,,Other rural area,,,,,,,,,,,Normal value,,36.8
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,Other rural area,,,,,,,,,,,Normal value,,27.9
2020,Dwellings (%),Percentage (%),,,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,17.9
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 10 (most deprived),,,,,,,,Normal value,,12.3
2020,Dwellings (%),Percentage (%),,,,,,,Decile 9,,,,,,,,Normal value,,17.3
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 9,,,,,,,,Normal value,,9.6
2020,Dwellings (%),Percentage (%),,,,,,,Decile 8,,,,,,,,Normal value,,15.7
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 8,,,,,,,,Normal value,,8.1
2020,Dwellings (%),Percentage (%),,,,,,,Decile 7,,,,,,,,Normal value,,17.3
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 7,,,,,,,,Normal value,,10.7
2020,Dwellings (%),Percentage (%),,,,,,,Decile 6,,,,,,,,Normal value,,16.6
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 6,,,,,,,,Normal value,,9.9
2020,Dwellings (%),Percentage (%),,,,,,,Decile 5,,,,,,,,Normal value,,19.4
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 5,,,,,,,,Normal value,,12.7
2020,Dwellings (%),Percentage (%),,,,,,,Decile 4,,,,,,,,Normal value,,14.0
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 4,,,,,,,,Normal value,,9.4
2020,Dwellings (%),Percentage (%),,,,,,,Decile 3,,,,,,,,Normal value,,11.7
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 3,,,,,,,,Normal value,,7.3
2020,Dwellings (%),Percentage (%),,,,,,,Decile 2,,,,,,,,Normal value,,10.8
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 2,,,,,,,,Normal value,,6.6
2020,Dwellings (%),Percentage (%),,,,,,,Decile 1 (least deprived),,,,,,,,Normal value,,9.1
2020,Dwellings (%),Percentage (%),Minimum Standard (HHSRS),,,,,,Decile 1 (least deprived),,,,,,,,Normal value,,5.3
2008,Households (%),Percentage (%),,,,,,,,,,Couple under 60,,,,,Normal value,,32.1
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,Couple under 60,,,,,Normal value,,22.0
2008,Households (%),Percentage (%),Repair,,,,,,,,,Couple under 60,,,,,Normal value,,5.7
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,Couple under 60,,,,,Normal value,,1.9
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,Couple under 60,,,,,Normal value,,10.6
2008,Households (%),Percentage (%),,,,,,,,,,Couple 60 or over,,,,,Normal value,,30.1
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,Couple 60 or over,,,,,Normal value,,21.2
2008,Households (%),Percentage (%),Repair,,,,,,,,,Couple 60 or over,,,,,Normal value,,4.7
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,Couple 60 or over,,,,,Normal value,,2.5
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,Couple 60 or over,,,,,Normal value,,10.5
2008,Households (%),Percentage (%),,,,,,,,,,Couple with children,,,,,Normal value,,30.2
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,Couple with children,,,,,Normal value,,20.2
2008,Households (%),Percentage (%),Repair,,,,,,,,,Couple with children,,,,,Normal value,,5.7
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,Couple with children,,,,,Normal value,,2.0
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,Couple with children,,,,,Normal value,,10.0
2008,Households (%),Percentage (%),,,,,,,,,,Lone parent,,,,,Normal value,,31.1
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,Lone parent,,,,,Normal value,,18.4
2008,Households (%),Percentage (%),Repair,,,,,,,,,Lone parent,,,,,Normal value,,6.9
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,Lone parent,,,,,Normal value,,3.6
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,Lone parent,,,,,Normal value,,11.1
2008,Households (%),Percentage (%),,,,,,,,,,Multi-person household,,,,,Normal value,,38.0
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,Multi-person household,,,,,Normal value,,25.3
2008,Households (%),Percentage (%),Repair,,,,,,,,,Multi-person household,,,,,Normal value,,8.8
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,Multi-person household,,,,,Normal value,,4.3
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,Multi-person household,,,,,Normal value,,12.4
2008,Households (%),Percentage (%),,,,,,,,,,One person under 60,,,,,Normal value,,35.5
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,One person under 60,,,,,Normal value,,21.5
2008,Households (%),Percentage (%),Repair,,,,,,,,,One person under 60,,,,,Normal value,,6.5
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,One person under 60,,,,,Normal value,,4.6
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,One person under 60,,,,,Normal value,,16.8
2008,Households (%),Percentage (%),,,,,,,,,,One person 60 or over,,,,,Normal value,,35.6
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,One person 60 or over,,,,,Normal value,,21.0
2008,Households (%),Percentage (%),Repair,,,,,,,,,One person 60 or over,,,,,Normal value,,6.1
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,One person 60 or over,,,,,Normal value,,6.1
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,One person 60 or over,,,,,Normal value,,17.0
2008,Households (%),Percentage (%),,,,,59 and under,,,,,,,,,,Normal value,,32.6
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,59 and under,,,,,,,,,,Normal value,,21.3
2008,Households (%),Percentage (%),Repair,,,,59 and under,,,,,,,,,,Normal value,,6.4
2008,Households (%),Percentage (%),Modern facilities and services,,,,59 and under,,,,,,,,,,Normal value,,2.8
2008,Households (%),Percentage (%),Thermal comfort,,,,59 and under,,,,,,,,,,Normal value,,11.7
2008,Households (%),Percentage (%),,,,,60 and over,,,,,,,,,,Normal value,,33.1
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,60 and over,,,,,,,,,,Normal value,,21.3
2008,Households (%),Percentage (%),Repair,,,,60 and over,,,,,,,,,,Normal value,,5.4
2008,Households (%),Percentage (%),Modern facilities and services,,,,60 and over,,,,,,,,,,Normal value,,4.3
2008,Households (%),Percentage (%),Thermal comfort,,,,60 and over,,,,,,,,,,Normal value,,13.7
2008,Households (%),Percentage (%),,,,,75 and over,,,,,,,,,,Normal value,,34.7
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,75 and over,,,,,,,,,,Normal value,,21.7
2008,Households (%),Percentage (%),Repair,,,,75 and over,,,,,,,,,,Normal value,,5.9
2008,Households (%),Percentage (%),Modern facilities and services,,,,75 and over,,,,,,,,,,Normal value,,5.9
2008,Households (%),Percentage (%),Thermal comfort,,,,75 and over,,,,,,,,,,Normal value,,16.0
2008,Households (%),Percentage (%),,,,,,4 and under,,,,,,,,,Normal value,,30.5
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,4 and under,,,,,,,,,Normal value,,20.5
2008,Households (%),Percentage (%),Repair,,,,,4 and under,,,,,,,,,Normal value,,6.3
2008,Households (%),Percentage (%),Modern facilities and services,,,,,4 and under,,,,,,,,,Normal value,,2.3
2008,Households (%),Percentage (%),Thermal comfort,,,,,4 and under,,,,,,,,,Normal value,,9.7
2008,Households (%),Percentage (%),,,,,,15 and under,,,,,,,,,Normal value,,30.8
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,15 and under,,,,,,,,,Normal value,,20.1
2008,Households (%),Percentage (%),Repair,,,,,15 and under,,,,,,,,,Normal value,,6.1
2008,Households (%),Percentage (%),Modern facilities and services,,,,,15 and under,,,,,,,,,Normal value,,2.5
2008,Households (%),Percentage (%),Thermal comfort,,,,,15 and under,,,,,,,,,Normal value,,10.2
2008,Households (%),Percentage (%),,,,,,16 and over,,,,,,,,,Normal value,,33.5
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,16 and over,,,,,,,,,Normal value,,21.7
2008,Households (%),Percentage (%),Repair,,,,,16 and over,,,,,,,,,Normal value,,6.0
2008,Households (%),Percentage (%),Modern facilities and services,,,,,16 and over,,,,,,,,,Normal value,,3.7
2008,Households (%),Percentage (%),Thermal comfort,,,,,16 and over,,,,,,,,,Normal value,,13.2
2008,Households (%),Percentage (%),,,,,,,,,,,1st quintile (lowest),,,,Normal value,,36.4
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,1st quintile (lowest),,,,Normal value,,23.2
2008,Households (%),Percentage (%),Repair,,,,,,,,,,1st quintile (lowest),,,,Normal value,,8.2
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,1st quintile (lowest),,,,Normal value,,5.0
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,1st quintile (lowest),,,,Normal value,,13.6
2008,Households (%),Percentage (%),,,,,,,,,,,2nd quintile,,,,Normal value,,33.2
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,2nd quintile,,,,Normal value,,21.1
2008,Households (%),Percentage (%),Repair,,,,,,,,,,2nd quintile,,,,Normal value,,5.7
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,2nd quintile,,,,Normal value,,4.6
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,2nd quintile,,,,Normal value,,13.8
2008,Households (%),Percentage (%),,,,,,,,,,,3rd quintile,,,,Normal value,,33.6
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,3rd quintile,,,,Normal value,,21.2
2008,Households (%),Percentage (%),Repair,,,,,,,,,,3rd quintile,,,,Normal value,,6.3
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,3rd quintile,,,,Normal value,,3.4
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,3rd quintile,,,,Normal value,,13.7
2008,Households (%),Percentage (%),,,,,,,,,,,4th quintile,,,,Normal value,,29.8
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,4th quintile,,,,Normal value,,18.6
2008,Households (%),Percentage (%),Repair,,,,,,,,,,4th quintile,,,,Normal value,,4.9
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,4th quintile,,,,Normal value,,2.0
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,4th quintile,,,,Normal value,,11.4
2008,Households (%),Percentage (%),,,,,,,,,,,5th quintile (highest),,,,Normal value,,30.8
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,5th quintile (highest),,,,Normal value,,22.2
2008,Households (%),Percentage (%),Repair,,,,,,,,,,5th quintile (highest),,,,Normal value,,5.1
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,5th quintile (highest),,,,Normal value,,1.6
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,5th quintile (highest),,,,Normal value,,9.7
2008,Households (%),Percentage (%),,,,,,,,,,,,,Living in poverty,,Normal value,,36.3
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,Living in poverty,,Normal value,,22.9
2008,Households (%),Percentage (%),Repair,,,,,,,,,,,,Living in poverty,,Normal value,,8.1
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,Living in poverty,,Normal value,,5.2
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,Living in poverty,,Normal value,,13.3
2008,Households (%),Percentage (%),,,,,,,,,,,,,Not living in poverty,,Normal value,,32.0
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,Not living in poverty,,Normal value,,20.9
2008,Households (%),Percentage (%),Repair,,,,,,,,,,,,Not living in poverty,,Normal value,,5.6
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,Not living in poverty,,Normal value,,2.9
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,Not living in poverty,,Normal value,,12.3
2008,Households (%),Percentage (%),,,,,,,,,,,,,,Workless,Normal value,,33.4
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,,Workless,Normal value,,20.7
2008,Households (%),Percentage (%),Repair,,,,,,,,,,,,,Workless,Normal value,,7.6
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,,Workless,Normal value,,4.5
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,,Workless,Normal value,,12.4
2008,Households (%),Percentage (%),,,,,,,,,,,,,,Not workless,Normal value,,32.5
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,,,Not workless,Normal value,,21.6
2008,Households (%),Percentage (%),Repair,,,,,,,,,,,,,Not workless,Normal value,,5.9
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,,,Not workless,Normal value,,2.5
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,,,Not workless,Normal value,,11.7
2008,Households (%),Percentage (%),,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,32.6
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,20.3
2008,Households (%),Percentage (%),Repair,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,6.2
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,3.8
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,Disabled (GSS harmonised),,,,,,,Normal value,,13.3
2008,Households (%),Percentage (%),,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,32.8
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,21.7
2008,Households (%),Percentage (%),Repair,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,6.0
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,3.1
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,Non-disabled (GSS harmonised),,,,,,,Normal value,,12.1
2008,Households (%),Percentage (%),,,,,,,,,White,,,,,,Normal value,,32.6
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,White,,,,,,Normal value,,21.6
2008,Households (%),Percentage (%),Repair,,,,,,,,White,,,,,,Normal value,,5.8
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,White,,,,,,Normal value,,3.1
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,White,,,,,,Normal value,,12.5
2008,Households (%),Percentage (%),,,,,,,,,Black,,,,,,Normal value,,33.8
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,Black,,,,,,Normal value,,13.9
2008,Households (%),Percentage (%),Repair,,,,,,,,Black,,,,,,Normal value,,6.6
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,Black,,,,,,Normal value,,6.8
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,Black,,,,,,Normal value,,13.9
2008,Households (%),Percentage (%),,,,,,,,,Asian,,,,,,Normal value,,33.0
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,Asian,,,,,,Normal value,,20.2
2008,Households (%),Percentage (%),Repair,,,,,,,,Asian,,,,,,Normal value,,9.4
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,Asian,,,,,,Normal value,,3.8
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,Asian,,,,,,Normal value,,8.7
2008,Households (%),Percentage (%),,,,,,,,,Other,,,,,,Normal value,,36.0
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,Other,,,,,,Normal value,,19.7
2008,Households (%),Percentage (%),Repair,,,,,,,,Other,,,,,,Normal value,,8.4
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,Other,,,,,,Normal value,,6.4
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,Other,,,,,,Normal value,,13.5
2008,Households (%),Percentage (%),,,,,,,,,All minority,,,,,,Normal value,,34.1
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,All minority,,,,,,Normal value,,18.1
2008,Households (%),Percentage (%),Repair,,,,,,,,All minority,,,,,,Normal value,,8.2
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,All minority,,,,,,Normal value,,5.5
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,All minority,,,,,,Normal value,,11.6
2008,Households (%),Percentage (%),,,,,,,,,,,,Less than 1 year,,,Normal value,,34.6
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,Less than 1 year,,,Normal value,,21.7
2008,Households (%),Percentage (%),Repair,,,,,,,,,,,Less than 1 year,,,Normal value,,7.6
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,Less than 1 year,,,Normal value,,1.8
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,Less than 1 year,,,Normal value,,13.5
2008,Households (%),Percentage (%),,,,,,,,,,,,1-4 years,,,Normal value,,29.0
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,1-4 years,,,Normal value,,18.2
2008,Households (%),Percentage (%),Repair,,,,,,,,,,,1-4 years,,,Normal value,,6.0
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,1-4 years,,,Normal value,,2.3
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,1-4 years,,,Normal value,,10.4
2008,Households (%),Percentage (%),,,,,,,,,,,,5-9 years,,,Normal value,,30.3
2008,Households (%),Percentage (%),Minimum Standard (HHSRS),,,,,,,,,,,5-9 years,,,Normal value,,19.9
2008,Households (%),Percentage (%),Repair,,,,,,,,,,,5-9 years,,,Normal value,,5.6
2008,Households (%),Percentage (%),Modern facilities and services,,,,,,,,,,,5-9 years,,,Normal value,,2.8
2008,Households (%),Percentage (%),Thermal comfort,,,,,,,,,,,5-9 years,,,Normal value,,10.8
2008,Households (%),Percentage (%),,,,,,,,,,,,10-19 years,,,Normal value,,30.4
