Year,Country,Cause of death,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2013,Wales,IX diseases of the circulatory system (I00-I99),,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,322.75644589999996
2013,Wales,Other diseases of upper respiratory tract (J30-J39),,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,97.88515162
2013,Wales,Lung diseases due to external agents (J60-J70),,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,3.703762494
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,19.047921399999996
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,1.5873267830000002
2013,Wales,Other diseases of pleura (J90-J94),,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,3.1746535660000004
2013,Wales,,Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,1256.148316
2013,Wales,Malignant neoplasms (C00-C97),Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,682.1252905
2013,Wales,Diabetes mellitus (E10-E14),Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,10.81022647
2013,Wales,IX diseases of the circulatory system (I00-I99),Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,431.3280363
2013,Wales,Other diseases of upper respiratory tract (J30-J39),Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,100.5351062
2013,Wales,Lung diseases due to external agents (J60-J70),Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,5.405113237
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,20.539430300000003
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,1.081022647
2013,Wales,Other diseases of pleura (J90-J94),Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),Male,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,4.32409059
2013,Wales,,Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,856.0295153999999
2013,Wales,Malignant neoplasms (C00-C97),Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,511.9595407
2013,Wales,Diabetes mellitus (E10-E14),Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,6.218132073
2013,Wales,IX diseases of the circulatory system (I00-I99),Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,218.6709779
2013,Wales,Other diseases of upper respiratory tract (J30-J39),Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Chronic lower respiratory diseases (J40-J47),Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,95.34469179
2013,Wales,Lung diseases due to external agents (J60-J70),Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,2.072710691
2013,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,17.61804087
2013,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,2.072710691
2013,Wales,Other diseases of pleura (J90-J94),Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2013,Wales,Other respiratory disorders (J98),Female,65 to 69,"Rate per 100,000 population",Units,Undefined,W92000004,2.072710691
2013,England,,,,"Rate per 100,000 population",Units,Undefined,E92000001,266.9196455
2013,England,Malignant neoplasms (C00-C97),,,"Rate per 100,000 population",Units,Undefined,E92000001,159.00615919999998
2013,England,Diabetes mellitus (E10-E14),,,"Rate per 100,000 population",Units,Undefined,E92000001,3.125437173
2013,England,IX diseases of the circulatory system (I00-I99),,,"Rate per 100,000 population",Units,Undefined,E92000001,81.13708009999999
2013,England,Other diseases of upper respiratory tract (J30-J39),,,"Rate per 100,000 population",Units,Undefined,E92000001,0.054832230999999995
2013,England,Chronic lower respiratory diseases (J40-J47),,,"Rate per 100,000 population",Units,Undefined,E92000001,17.73274354
2013,England,Lung diseases due to external agents (J60-J70),,,"Rate per 100,000 population",Units,Undefined,E92000001,1.385427706
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,,"Rate per 100,000 population",Units,Undefined,E92000001,2.946318551
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,,"Rate per 100,000 population",Units,Undefined,E92000001,0.339959833
2013,England,Other diseases of pleura (J90-J94),,,"Rate per 100,000 population",Units,Undefined,E92000001,0.098698016
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",,,"Rate per 100,000 population",Units,Undefined,E92000001,0.010966446000000001
2013,England,Other respiratory disorders (J98),,,"Rate per 100,000 population",Units,Undefined,E92000001,1.082022694
2013,England,,Male,,"Rate per 100,000 population",Units,Undefined,E92000001,315.74598310000005
2013,England,Malignant neoplasms (C00-C97),Male,,"Rate per 100,000 population",Units,Undefined,E92000001,169.7013565
2013,England,Diabetes mellitus (E10-E14),Male,,"Rate per 100,000 population",Units,Undefined,E92000001,3.8750004710000003
2013,England,IX diseases of the circulatory system (I00-I99),Male,,"Rate per 100,000 population",Units,Undefined,E92000001,115.6214358
2013,England,Other diseases of upper respiratory tract (J30-J39),Male,,"Rate per 100,000 population",Units,Undefined,E92000001,0.051765273
2013,England,Chronic lower respiratory diseases (J40-J47),Male,,"Rate per 100,000 population",Units,Undefined,E92000001,19.1753363
2013,England,Lung diseases due to external agents (J60-J70),Male,,"Rate per 100,000 population",Units,Undefined,E92000001,1.841364728
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,,"Rate per 100,000 population",Units,Undefined,E92000001,3.801050081
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,,"Rate per 100,000 population",Units,Undefined,E92000001,0.42151722700000005
2013,England,Other diseases of pleura (J90-J94),Male,,"Rate per 100,000 population",Units,Undefined,E92000001,0.140505742
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",Male,,"Rate per 100,000 population",Units,Undefined,E92000001,0.022185117
2013,England,Other respiratory disorders (J98),Male,,"Rate per 100,000 population",Units,Undefined,E92000001,1.094465782
2013,England,,Female,,"Rate per 100,000 population",Units,Undefined,E92000001,219.19105040000002
2013,England,Malignant neoplasms (C00-C97),Female,,"Rate per 100,000 population",Units,Undefined,E92000001,148.5514177
2013,England,Diabetes mellitus (E10-E14),Female,,"Rate per 100,000 population",Units,Undefined,E92000001,2.392725997
2013,England,IX diseases of the circulatory system (I00-I99),Female,,"Rate per 100,000 population",Units,Undefined,E92000001,47.42802196
2013,England,Other diseases of upper respiratory tract (J30-J39),Female,,"Rate per 100,000 population",Units,Undefined,E92000001,0.05783023599999999
2013,England,Chronic lower respiratory diseases (J40-J47),Female,,"Rate per 100,000 population",Units,Undefined,E92000001,16.32258399
2013,England,Lung diseases due to external agents (J60-J70),Female,,"Rate per 100,000 population",Units,Undefined,E92000001,0.939741328
2013,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,,"Rate per 100,000 population",Units,Undefined,E92000001,2.110803599
2013,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,,"Rate per 100,000 population",Units,Undefined,E92000001,0.26023606
2013,England,Other diseases of pleura (J90-J94),Female,,"Rate per 100,000 population",Units,Undefined,E92000001,0.05783023599999999
2013,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,"Respiratory failure, not elsewhere classified (J96)",Female,,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2013,England,Other respiratory disorders (J98),Female,,"Rate per 100,000 population",Units,Undefined,E92000001,1.069859358
2013,,Malignant neoplasms (C00-C97),,,"Rate per 100,000 population",Units,Undefined,,160.48030219999998
2013,,Diabetes mellitus (E10-E14),,,"Rate per 100,000 population",Units,Undefined,,3.175430388
2013,,IX diseases of the circulatory system (I00-I99),,,"Rate per 100,000 population",Units,Undefined,,82.46087692
2013,,Other diseases of upper respiratory tract (J30-J39),,,"Rate per 100,000 population",Units,Undefined,,0.051886117
2013,,Chronic lower respiratory diseases (J40-J47),,,"Rate per 100,000 population",Units,Undefined,,18.00102368
2013,,Lung diseases due to external agents (J60-J70),,,"Rate per 100,000 population",Units,Undefined,,1.4216796180000002
2013,,Other respiratory diseases principally affecting the interstitium (J80-J84),,,"Rate per 100,000 population",Units,Undefined,,3.016312961
2013,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,,"Rate per 100,000 population",Units,Undefined,,0.349366524
2013,,Other diseases of pleura (J90-J94),,,"Rate per 100,000 population",Units,Undefined,,0.093395011
2013,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,"Respiratory failure, not elsewhere classified (J96)",,,"Rate per 100,000 population",Units,Undefined,,0.010377223
2013,,Other respiratory disorders (J98),,,"Rate per 100,000 population",Units,Undefined,,1.093067541
2013,,,Male,,"Rate per 100,000 population",Units,Undefined,,319.53193460000006
2013,,Malignant neoplasms (C00-C97),Male,,"Rate per 100,000 population",Units,Undefined,,171.37506530000002
2013,,Diabetes mellitus (E10-E14),Male,,"Rate per 100,000 population",Units,Undefined,,3.9268640130000003
2013,,IX diseases of the circulatory system (I00-I99),Male,,"Rate per 100,000 population",Units,Undefined,,117.35793590000002
2013,,Other diseases of upper respiratory tract (J30-J39),Male,,"Rate per 100,000 population",Units,Undefined,,0.048998303
2013,,Chronic lower respiratory diseases (J40-J47),Male,,"Rate per 100,000 population",Units,Undefined,,19.37532903
2013,,Lung diseases due to external agents (J60-J70),Male,,"Rate per 100,000 population",Units,Undefined,,1.882934794
2013,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,,"Rate per 100,000 population",Units,Undefined,,3.870865952
2013,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,,"Rate per 100,000 population",Units,Undefined,,0.41998545600000003
2013,,Other diseases of pleura (J90-J94),Male,,"Rate per 100,000 population",Units,Undefined,,0.13299539400000002
2013,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,"Respiratory failure, not elsewhere classified (J96)",Male,,"Rate per 100,000 population",Units,Undefined,,0.020999273
2013,,Other respiratory disorders (J98),Male,,"Rate per 100,000 population",Units,Undefined,,1.1199612159999999
2013,,,Female,,"Rate per 100,000 population",Units,Undefined,,221.9136119
2013,,Malignant neoplasms (C00-C97),Female,,"Rate per 100,000 population",Units,Undefined,,149.8366506
2013,,Diabetes mellitus (E10-E14),Female,,"Rate per 100,000 population",Units,Undefined,,2.441316429
2013,,IX diseases of the circulatory system (I00-I99),Female,,"Rate per 100,000 population",Units,Undefined,,48.36815435
2013,,Other diseases of upper respiratory tract (J30-J39),Female,,"Rate per 100,000 population",Units,Undefined,,0.054707371
2013,,Chronic lower respiratory diseases (J40-J47),Female,,"Rate per 100,000 population",Units,Undefined,,16.65839446
2013,,Lung diseases due to external agents (J60-J70),Female,,"Rate per 100,000 population",Units,Undefined,,0.9710558340000001
2013,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,,"Rate per 100,000 population",Units,Undefined,,2.1814564169999997
2013,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,,"Rate per 100,000 population",Units,Undefined,,0.280375276
2013,,Other diseases of pleura (J90-J94),Female,,"Rate per 100,000 population",Units,Undefined,,0.054707371
2013,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,"Respiratory failure, not elsewhere classified (J96)",Female,,"Rate per 100,000 population",Units,Undefined,,0.0
2013,,Other respiratory disorders (J98),Female,,"Rate per 100,000 population",Units,Undefined,,1.066793734
2013,Wales,,,,"Rate per 100,000 population",Units,Undefined,W92000004,327.1112874
2013,Wales,Malignant neoplasms (C00-C97),,,"Rate per 100,000 population",Units,Undefined,W92000004,186.4424893
2013,Wales,Diabetes mellitus (E10-E14),,,"Rate per 100,000 population",Units,Undefined,W92000004,4.055896693999999
2013,Wales,IX diseases of the circulatory system (I00-I99),,,"Rate per 100,000 population",Units,Undefined,W92000004,105.7752106
