Year,Country,Region,Sex,Age,Units,Observation status,GeoCode,Value
1987,Wales,,Male,,"Rate per 100,000 population",Normal value,W92000004,20.6
1987,Wales,,Male,10 to 14,"Rate per 100,000 population",Missing value,W92000004,
1987,Wales,,Male,15 to 19,"Rate per 100,000 population",Normal value,W92000004,8.3
1987,Wales,,Male,20 to 24,"Rate per 100,000 population",Normal value,W92000004,20.0
1987,Wales,,Male,25 to 29,"Rate per 100,000 population",Normal value,W92000004,18.0
1987,Wales,,Male,30 to 34,"Rate per 100,000 population",Normal value,W92000004,16.7
1987,Wales,,Male,35 to 39,"Rate per 100,000 population",Normal value,W92000004,27.8
1987,Wales,,Male,40 to 44,"Rate per 100,000 population",Normal value,W92000004,23.4
1987,Wales,,Male,45 to 49,"Rate per 100,000 population",Normal value,W92000004,38.7999999999999
1987,Wales,,Male,50 to 54,"Rate per 100,000 population",Normal value,W92000004,21.0
1987,Wales,,Male,55 to 59,"Rate per 100,000 population",Normal value,W92000004,18.5
1987,Wales,,Male,60 to 64,"Rate per 100,000 population",Normal value,W92000004,16.8
1987,Wales,,Male,65 to 69,"Rate per 100,000 population",Normal value,W92000004,26.2
1987,Wales,,Male,70 to 74,"Rate per 100,000 population",Normal value,W92000004,17.3
1987,Wales,,Male,75 to 79,"Rate per 100,000 population",Normal value,W92000004,24.8
1987,Wales,,Male,80 to 84,"Rate per 100,000 population",Normal value,W92000004,15.9
1987,Wales,,Male,85 to 89,"Rate per 100,000 population",Missing value,W92000004,
1987,Wales,,Male,90 and over,"Rate per 100,000 population",Missing value,W92000004,
1987,Wales,,,,"Rate per 100,000 population",Normal value,W92000004,13.7
1987,Wales,,,10 to 14,"Rate per 100,000 population",Missing value,W92000004,
1987,Wales,,,15 to 19,"Rate per 100,000 population",Normal value,W92000004,6.1
1987,Wales,,,20 to 24,"Rate per 100,000 population",Normal value,W92000004,12.3
1987,Wales,,,25 to 29,"Rate per 100,000 population",Normal value,W92000004,11.0
1987,Wales,,,30 to 34,"Rate per 100,000 population",Normal value,W92000004,10.7
1987,Wales,,,35 to 39,"Rate per 100,000 population",Normal value,W92000004,16.5
1987,Wales,,,40 to 44,"Rate per 100,000 population",Normal value,W92000004,15.4
1987,Wales,,,45 to 49,"Rate per 100,000 population",Normal value,W92000004,26.5
1987,Wales,,,50 to 54,"Rate per 100,000 population",Normal value,W92000004,13.1
1987,Wales,,,55 to 59,"Rate per 100,000 population",Normal value,W92000004,14.3
1987,Wales,,,60 to 64,"Rate per 100,000 population",Normal value,W92000004,16.6
1987,Wales,,,65 to 69,"Rate per 100,000 population",Normal value,W92000004,18.5
1987,Wales,,,70 to 74,"Rate per 100,000 population",Normal value,W92000004,12.2
1987,Wales,,,75 to 79,"Rate per 100,000 population",Normal value,W92000004,13.5
1987,Wales,,,80 to 84,"Rate per 100,000 population",Normal value,W92000004,10.0
1987,Wales,,,85 to 89,"Rate per 100,000 population",Normal value,W92000004,21.9
1987,Wales,,,90 and over,"Rate per 100,000 population",Missing value,W92000004,
1987,,,Female,,"Rate per 100,000 population",Normal value,,8.2
1987,,,Female,10 to 14,"Rate per 100,000 population",Low reliability,,0.2
1987,,,Female,15 to 19,"Rate per 100,000 population",Normal value,,3.0
1987,,,Female,20 to 24,"Rate per 100,000 population",Normal value,,4.6
1987,,,Female,25 to 29,"Rate per 100,000 population",Normal value,,5.8
1987,,,Female,30 to 34,"Rate per 100,000 population",Normal value,,6.1
1987,,,Female,35 to 39,"Rate per 100,000 population",Normal value,,7.1
1987,,,Female,40 to 44,"Rate per 100,000 population",Normal value,,7.9
1987,,,Female,45 to 49,"Rate per 100,000 population",Normal value,,10.3
1987,,,Female,50 to 54,"Rate per 100,000 population",Normal value,,10.5
1987,,,Female,55 to 59,"Rate per 100,000 population",Normal value,,10.7
1987,,,Female,60 to 64,"Rate per 100,000 population",Normal value,,12.0
1987,,,Female,65 to 69,"Rate per 100,000 population",Normal value,,11.4
1987,,,Female,70 to 74,"Rate per 100,000 population",Normal value,,11.9
1987,,,Female,75 to 79,"Rate per 100,000 population",Normal value,,10.1
1987,,,Female,80 to 84,"Rate per 100,000 population",Normal value,,12.3
1987,,,Female,85 to 89,"Rate per 100,000 population",Normal value,,11.0
1987,,,Female,90 and over,"Rate per 100,000 population",Normal value,,7.6
1987,,,Male,,"Rate per 100,000 population",Normal value,,19.6
1987,,,Male,10 to 14,"Rate per 100,000 population",Low reliability,,0.4
1987,,,Male,15 to 19,"Rate per 100,000 population",Normal value,,9.0
1987,,,Male,20 to 24,"Rate per 100,000 population",Normal value,,19.1
1987,,,Male,25 to 29,"Rate per 100,000 population",Normal value,,18.0
1987,,,Male,30 to 34,"Rate per 100,000 population",Normal value,,21.8
1987,,,Male,35 to 39,"Rate per 100,000 population",Normal value,,20.2
1987,,,Male,40 to 44,"Rate per 100,000 population",Normal value,,21.0
1987,,,Male,45 to 49,"Rate per 100,000 population",Normal value,,22.1
1987,,,Male,50 to 54,"Rate per 100,000 population",Normal value,,19.9
1987,,,Male,55 to 59,"Rate per 100,000 population",Normal value,,21.5
1987,,,Male,60 to 64,"Rate per 100,000 population",Normal value,,22.1
1987,,,Male,65 to 69,"Rate per 100,000 population",Normal value,,21.3
1987,,,Male,70 to 74,"Rate per 100,000 population",Normal value,,20.7
1987,,,Male,75 to 79,"Rate per 100,000 population",Normal value,,23.7
1987,,,Male,80 to 84,"Rate per 100,000 population",Normal value,,31.1
1987,,,Male,85 to 89,"Rate per 100,000 population",Normal value,,35.4
1987,,,Male,90 and over,"Rate per 100,000 population",Normal value,,39.7
1987,,,,,"Rate per 100,000 population",Normal value,,13.4
1987,,,,10 to 14,"Rate per 100,000 population",Low reliability,,0.3
1987,,,,15 to 19,"Rate per 100,000 population",Normal value,,6.1
1987,,,,20 to 24,"Rate per 100,000 population",Normal value,,11.9
1987,,,,25 to 29,"Rate per 100,000 population",Normal value,,11.9
1987,,,,30 to 34,"Rate per 100,000 population",Normal value,,14.0
1987,,,,35 to 39,"Rate per 100,000 population",Normal value,,13.6
1987,,,,40 to 44,"Rate per 100,000 population",Normal value,,14.5
1987,,,,45 to 49,"Rate per 100,000 population",Normal value,,16.2
1987,,,,50 to 54,"Rate per 100,000 population",Normal value,,15.2
1987,,,,55 to 59,"Rate per 100,000 population",Normal value,,16.0
1987,,,,60 to 64,"Rate per 100,000 population",Normal value,,16.8
1987,,,,65 to 69,"Rate per 100,000 population",Normal value,,15.9
1987,,,,70 to 74,"Rate per 100,000 population",Normal value,,15.6
1987,,,,75 to 79,"Rate per 100,000 population",Normal value,,15.3
1987,,,,80 to 84,"Rate per 100,000 population",Normal value,,18.4
1987,,,,85 to 89,"Rate per 100,000 population",Normal value,,17.1
1987,,,,90 and over,"Rate per 100,000 population",Normal value,,13.7
1988,England,East,Female,,"Rate per 100,000 population",Normal value,E12000006,7.2
1988,England,East,Male,,"Rate per 100,000 population",Normal value,E12000006,20.6
1988,England,East,,,"Rate per 100,000 population",Normal value,E12000006,13.5
1988,England,East Midlands,Female,,"Rate per 100,000 population",Normal value,E12000004,6.9
1988,England,East Midlands,Male,,"Rate per 100,000 population",Normal value,E12000004,20.6
1988,England,East Midlands,,,"Rate per 100,000 population",Normal value,E12000004,13.2
1988,England,London,Female,,"Rate per 100,000 population",Normal value,E12000007,9.8
1988,England,London,Male,,"Rate per 100,000 population",Normal value,E12000007,21.6
1988,England,London,,,"Rate per 100,000 population",Normal value,E12000007,15.1
1988,England,North East,Female,,"Rate per 100,000 population",Normal value,E12000001,8.7
1988,England,North East,Male,,"Rate per 100,000 population",Normal value,E12000001,21.7
1988,England,North East,,,"Rate per 100,000 population",Normal value,E12000001,14.5
1988,England,North West,Female,,"Rate per 100,000 population",Normal value,E12000002,9.0
1988,England,North West,Male,,"Rate per 100,000 population",Normal value,E12000002,19.8
1988,England,North West,,,"Rate per 100,000 population",Normal value,E12000002,14.0
1988,England,South East,Female,,"Rate per 100,000 population",Normal value,E12000008,8.6
1988,England,South East,Male,,"Rate per 100,000 population",Normal value,E12000008,19.2
1988,England,South East,,,"Rate per 100,000 population",Normal value,E12000008,13.6
1988,England,South West,Female,,"Rate per 100,000 population",Normal value,E12000009,8.0
1988,England,South West,Male,,"Rate per 100,000 population",Normal value,E12000009,21.2
1988,England,South West,,,"Rate per 100,000 population",Normal value,E12000009,14.1
1988,England,West Midlands,Female,,"Rate per 100,000 population",Normal value,E12000005,6.8
1988,England,West Midlands,Male,,"Rate per 100,000 population",Normal value,E12000005,20.2
1988,England,West Midlands,,,"Rate per 100,000 population",Normal value,E12000005,13.2
1988,England,Yorkshire and The Humber,Female,,"Rate per 100,000 population",Normal value,E12000003,8.2
1988,England,Yorkshire and The Humber,Male,,"Rate per 100,000 population",Normal value,E12000003,23.5
1988,England,Yorkshire and The Humber,,,"Rate per 100,000 population",Normal value,E12000003,14.9
1988,England,,Female,,"Rate per 100,000 population",Normal value,E92000001,8.2
1988,England,,Female,10 to 14,"Rate per 100,000 population",Missing value,E92000001,
1988,England,,Female,15 to 19,"Rate per 100,000 population",Normal value,E92000001,2.8
1988,England,,Female,20 to 24,"Rate per 100,000 population",Normal value,E92000001,5.0
1988,England,,Female,25 to 29,"Rate per 100,000 population",Normal value,E92000001,4.3
1988,England,,Female,30 to 34,"Rate per 100,000 population",Normal value,E92000001,7.2
1988,England,,Female,35 to 39,"Rate per 100,000 population",Normal value,E92000001,7.4
1988,England,,Female,40 to 44,"Rate per 100,000 population",Normal value,E92000001,7.8
1988,England,,Female,45 to 49,"Rate per 100,000 population",Normal value,E92000001,9.4
1988,England,,Female,50 to 54,"Rate per 100,000 population",Normal value,E92000001,10.8
1988,England,,Female,55 to 59,"Rate per 100,000 population",Normal value,E92000001,10.7
1988,England,,Female,60 to 64,"Rate per 100,000 population",Normal value,E92000001,9.3
1988,England,,Female,65 to 69,"Rate per 100,000 population",Normal value,E92000001,11.2
1988,England,,Female,70 to 74,"Rate per 100,000 population",Normal value,E92000001,13.1
1988,England,,Female,75 to 79,"Rate per 100,000 population",Normal value,E92000001,14.9
1988,England,,Female,80 to 84,"Rate per 100,000 population",Normal value,E92000001,12.1
1988,England,,Female,85 to 89,"Rate per 100,000 population",Normal value,E92000001,14.2
1988,England,,Female,90 and over,"Rate per 100,000 population",Normal value,E92000001,5.3
1988,England,,Male,,"Rate per 100,000 population",Normal value,E92000001,20.8
1988,England,,Male,10 to 14,"Rate per 100,000 population",Missing value,E92000001,
1988,England,,Male,15 to 19,"Rate per 100,000 population",Normal value,E92000001,9.8
1988,England,,Male,20 to 24,"Rate per 100,000 population",Normal value,E92000001,20.9
1988,England,,Male,25 to 29,"Rate per 100,000 population",Normal value,E92000001,20.1
1988,England,,Male,30 to 34,"Rate per 100,000 population",Normal value,E92000001,22.2
1988,England,,Male,35 to 39,"Rate per 100,000 population",Normal value,E92000001,24.4
1988,England,,Male,40 to 44,"Rate per 100,000 population",Normal value,E92000001,22.8
1988,England,,Male,45 to 49,"Rate per 100,000 population",Normal value,E92000001,20.3
1988,England,,Male,50 to 54,"Rate per 100,000 population",Normal value,E92000001,20.0
1988,England,,Male,55 to 59,"Rate per 100,000 population",Normal value,E92000001,21.0
1988,England,,Male,60 to 64,"Rate per 100,000 population",Normal value,E92000001,20.7
1988,England,,Male,65 to 69,"Rate per 100,000 population",Normal value,E92000001,19.7
1988,England,,Male,70 to 74,"Rate per 100,000 population",Normal value,E92000001,23.2
1988,England,,Male,75 to 79,"Rate per 100,000 population",Normal value,E92000001,28.3
1988,England,,Male,80 to 84,"Rate per 100,000 population",Normal value,E92000001,42.2
1988,England,,Male,85 to 89,"Rate per 100,000 population",Normal value,E92000001,38.3
1988,England,,Male,90 and over,"Rate per 100,000 population",Normal value,E92000001,42.4
1988,England,,,,"Rate per 100,000 population",Normal value,E92000001,14.0
1988,England,,,10 to 14,"Rate per 100,000 population",Normal value,E92000001,0.1
1988,England,,,15 to 19,"Rate per 100,000 population",Normal value,E92000001,6.3
1988,England,,,20 to 24,"Rate per 100,000 population",Normal value,E92000001,13.0
1988,England,,,25 to 29,"Rate per 100,000 population",Normal value,E92000001,12.2
1988,England,,,30 to 34,"Rate per 100,000 population",Normal value,E92000001,14.7
1988,England,,,35 to 39,"Rate per 100,000 population",Normal value,E92000001,15.9
1988,England,,,40 to 44,"Rate per 100,000 population",Normal value,E92000001,15.3
1988,England,,,45 to 49,"Rate per 100,000 population",Normal value,E92000001,14.9
1988,England,,,50 to 54,"Rate per 100,000 population",Normal value,E92000001,15.4
1988,England,,,55 to 59,"Rate per 100,000 population",Normal value,E92000001,15.8
1988,England,,,60 to 64,"Rate per 100,000 population",Normal value,E92000001,14.8
1988,England,,,65 to 69,"Rate per 100,000 population",Normal value,E92000001,15.1
1988,England,,,70 to 74,"Rate per 100,000 population",Normal value,E92000001,17.4
1988,England,,,75 to 79,"Rate per 100,000 population",Normal value,E92000001,20.1
1988,England,,,80 to 84,"Rate per 100,000 population",Normal value,E92000001,22.0
1988,England,,,85 to 89,"Rate per 100,000 population",Normal value,E92000001,20.5
1988,England,,,90 and over,"Rate per 100,000 population",Normal value,E92000001,12.3
1988,England and Wales,,Female,,"Rate per 100,000 population",Normal value,K04000001,8.1
1988,England and Wales,,Female,10 to 14,"Rate per 100,000 population",Missing value,K04000001,
1988,England and Wales,,Female,15 to 19,"Rate per 100,000 population",Normal value,K04000001,2.8
1988,England and Wales,,Female,20 to 24,"Rate per 100,000 population",Normal value,K04000001,4.9
1988,England and Wales,,Female,25 to 29,"Rate per 100,000 population",Normal value,K04000001,4.4
1988,England and Wales,,Female,30 to 34,"Rate per 100,000 population",Normal value,K04000001,6.9
1988,England and Wales,,Female,35 to 39,"Rate per 100,000 population",Normal value,K04000001,7.4
1988,England and Wales,,Female,40 to 44,"Rate per 100,000 population",Normal value,K04000001,7.8
1988,England and Wales,,Female,45 to 49,"Rate per 100,000 population",Normal value,K04000001,9.1
1988,England and Wales,,Female,50 to 54,"Rate per 100,000 population",Normal value,K04000001,10.9
1988,England and Wales,,Female,55 to 59,"Rate per 100,000 population",Normal value,K04000001,10.7
1988,England and Wales,,Female,60 to 64,"Rate per 100,000 population",Normal value,K04000001,9.3
1988,England and Wales,,Female,65 to 69,"Rate per 100,000 population",Normal value,K04000001,11.2
1988,England and Wales,,Female,70 to 74,"Rate per 100,000 population",Normal value,K04000001,12.8
1988,England and Wales,,Female,75 to 79,"Rate per 100,000 population",Normal value,K04000001,14.6
1988,England and Wales,,Female,80 to 84,"Rate per 100,000 population",Normal value,K04000001,12.0
1988,England and Wales,,Female,85 to 89,"Rate per 100,000 population",Normal value,K04000001,13.7
