Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2016,England,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,84.10882387827944
2017,England,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,69.72229075267894
2000,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,107.86360473208072
2001,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,103.80263658696931
2002,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,89.43620790478484
2003,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,153.83037637165418
2004,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,101.88141003871493
2005,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,97.53144548328513
2006,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,160.11207845491845
2007,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,148.83905536812858
2008,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,124.68418807625422
2009,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,97.72305286817159
2010,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,93.75404112246218
2011,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,73.76523412443875
2012,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,50.99926688553852
2013,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,76.06973058637084
2014,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,116.43275221851596
2015,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,81.25507844240265
2016,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,46.58240427315922
2017,England,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,E92000001,40.17429463209617
2000,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,4.509193314767022
2001,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,5.202500972698308
2002,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,5.727948465114827
2003,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,6.2692517495810245
2004,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,6.989606395549592
2005,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.558017283810415
2006,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.57373716859701
2007,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.870645152013632
2008,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.9602597650875255
2009,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.620924328381528
2010,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.334391012491466
2011,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.412344210807303
2012,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.704780640488015
2013,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.60548779903729
2014,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.765096225609264
2015,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.3833339806962055
2016,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,6.368558389811414
2017,England,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,5.082739242481854
2000,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,7.925503064324186
2001,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,9.087468446109295
2002,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,9.618379981612835
2003,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,10.479696178967966
2004,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,11.659412182114043
2005,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,12.777704040365021
2006,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,12.877308389786846
2007,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,13.46257516465749
2008,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,13.40448305947121
2009,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,13.042726014833933
2010,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,12.607981934638293
2011,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,12.986141587789367
2012,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,13.413062466997513
2013,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,13.382841150299859
2014,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,13.643218897162562
2015,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,13.10267808729767
2016,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,11.032418908936025
2017,England,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,8.716182623412216
2000,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,1.3393466626515942
2001,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,1.5891739340787259
2002,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.1049997157848668
2003,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.3437884965260736
2004,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.631043164830476
2005,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.681930365791208
2006,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.6135662217050553
2007,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.6332462531262495
2008,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.852922894887922
2009,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.530109842856759
2010,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.373783674007488
2011,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.1588096769570053
2012,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.3204805121878733
2013,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.1492018457614104
2014,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,2.2067446484313282
2015,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,1.9656416133457293
2016,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,1.9399350172820131
2017,England,Female,,,Non Black African,"Rate per 100,000 population",Undefined,Units,E92000001,1.6309370048407297
2000,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,188.28456850068025
2001,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,273.7443043809726
2002,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,369.659235833651
2003,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,442.994851238489
2004,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,430.9556829442389
2005,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,416.47946649973613
2006,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,357.57987919350717
2007,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,313.6201226496976
2008,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,287.41336991048223
2009,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,234.81643558280834
2010,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,205.9577869808032
2011,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,185.88608451708689
2012,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,163.34602588406256
2013,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,129.5571510881607
2014,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,128.91229444514985
2015,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,107.53720595295248
2016,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,94.12093164916793
2017,England,,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,70.82778130398779
2000,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,137.9622765834775
2001,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,208.59727927720405
2002,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,286.43373451030016
2003,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,329.6678254836774
2004,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,333.7519915630718
2005,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,313.4154801295584
2006,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,260.99768469795833
2007,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,248.6267849341495
2008,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,215.20960442772483
2009,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,189.89342322104608
2010,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,167.07339517518804
2011,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,163.54410247185905
2012,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,141.63075007927094
2013,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,115.15232041249706
2014,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,117.35787683891476
2015,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,98.85470417958604
2016,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,88.80914190432175
2017,England,Male,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,56.71728459247956
2000,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,230.9164082602098
2001,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,329.04616072622525
2002,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,440.37955171675975
2003,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,539.5394133324058
2004,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,513.7956845489199
2005,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,504.48237961118366
2006,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,440.2195125592665
2007,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,369.225557860863
2008,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,349.40277967454904
2009,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,273.3540331196581
2010,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,239.39298553701894
2011,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,205.07340929405842
2012,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,182.03487233069941
2013,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,141.95586794859577
2014,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,138.85311352952542
2015,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,115.02010855022745
2016,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,98.6973143628375
2017,England,Female,,,Black African,"Rate per 100,000 population",Undefined,Units,E92000001,82.92919304576668
2000,Scotland,,,,,"Rate per 100,000 population",Undefined,Units,S92000003,2.72568902653399
2001,Scotland,,,,,"Rate per 100,000 population",Undefined,Units,S92000003,3.021207693219067
2002,Scotland,,,,,"Rate per 100,000 population",Undefined,Units,S92000003,3.5925779707856296
