Year,Units,Country,Region,Age,Contraceptive category,Main method of use,GeoCode,Value
2015,Thousands,England,West Midlands,,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.245
2015,Thousands,England,West Midlands,Under 16,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2015,Thousands,England,West Midlands,16 to 17,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.005
2015,Thousands,England,West Midlands,18 to 19,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.01
2015,Thousands,England,West Midlands,20 to 24,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.05
2015,Thousands,England,West Midlands,25 to 34,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.105
2015,Thousands,England,West Midlands,35 to 44,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.045
2015,Thousands,England,West Midlands,45 and over,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.03
2015,Percent,England,West Midlands,,,,E12000005,100.0
2015,Percent,England,West Midlands,Under 16,,,E12000005,100.0
2015,Percent,England,West Midlands,16 to 17,,,E12000005,100.0
2015,Percent,England,West Midlands,18 to 19,,,E12000005,100.0
2015,Percent,England,West Midlands,20 to 24,,,E12000005,100.0
2015,Percent,England,West Midlands,25 to 34,,,E12000005,100.0
2015,Percent,England,West Midlands,35 to 44,,,E12000005,100.0
2015,Percent,England,West Midlands,45 and over,,,E12000005,100.0
2015,Percent,England,West Midlands,,Long acting reversible contraceptives,,E12000005,36.0
2015,Percent,England,West Midlands,Under 16,Long acting reversible contraceptives,,E12000005,29.0
2015,Percent,England,West Midlands,16 to 17,Long acting reversible contraceptives,,E12000005,29.0
2015,Percent,England,West Midlands,18 to 19,Long acting reversible contraceptives,,E12000005,27.0
2015,Percent,England,West Midlands,20 to 24,Long acting reversible contraceptives,,E12000005,30.0
2015,Percent,England,West Midlands,25 to 34,Long acting reversible contraceptives,,E12000005,39.0
2015,Percent,England,West Midlands,35 to 44,Long acting reversible contraceptives,,E12000005,49.0
2015,Percent,England,West Midlands,45 and over,Long acting reversible contraceptives,,E12000005,49.0
2015,Percent,England,West Midlands,,Long acting reversible contraceptives,IU device,E12000005,5.0
2015,Percent,England,West Midlands,Under 16,Long acting reversible contraceptives,IU device,E12000005,0.0
2015,Percent,England,West Midlands,16 to 17,Long acting reversible contraceptives,IU device,E12000005,1.0
2015,Percent,England,West Midlands,18 to 19,Long acting reversible contraceptives,IU device,E12000005,2.0
2015,Percent,England,West Midlands,20 to 24,Long acting reversible contraceptives,IU device,E12000005,3.0
2015,Percent,England,West Midlands,25 to 34,Long acting reversible contraceptives,IU device,E12000005,8.0
2015,Percent,England,West Midlands,35 to 44,Long acting reversible contraceptives,IU device,E12000005,10.0
2015,Percent,England,West Midlands,45 and over,Long acting reversible contraceptives,IU device,E12000005,7.0
2015,Percent,England,West Midlands,,Long acting reversible contraceptives,IU system,E12000005,7.0
2015,Percent,England,West Midlands,Under 16,Long acting reversible contraceptives,IU system,E12000005,0.0
2015,Percent,England,West Midlands,16 to 17,Long acting reversible contraceptives,IU system,E12000005,1.0
2015,Percent,England,West Midlands,18 to 19,Long acting reversible contraceptives,IU system,E12000005,1.0
2015,Percent,England,West Midlands,20 to 24,Long acting reversible contraceptives,IU system,E12000005,2.0
2015,Percent,England,West Midlands,25 to 34,Long acting reversible contraceptives,IU system,E12000005,7.0
2015,Percent,England,West Midlands,35 to 44,Long acting reversible contraceptives,IU system,E12000005,17.0
2015,Percent,England,West Midlands,45 and over,Long acting reversible contraceptives,IU system,E12000005,31.0
2015,Percent,England,West Midlands,,Long acting reversible contraceptives,Implant,E12000005,15.0
2015,Percent,England,West Midlands,Under 16,Long acting reversible contraceptives,Implant,E12000005,22.0
2015,Percent,England,West Midlands,16 to 17,Long acting reversible contraceptives,Implant,E12000005,18.0
2015,Percent,England,West Midlands,18 to 19,Long acting reversible contraceptives,Implant,E12000005,14.0
2015,Percent,England,West Midlands,20 to 24,Long acting reversible contraceptives,Implant,E12000005,15.0
2015,Percent,England,West Midlands,25 to 34,Long acting reversible contraceptives,Implant,E12000005,16.0
2015,Percent,England,West Midlands,35 to 44,Long acting reversible contraceptives,Implant,E12000005,13.0
2015,Percent,England,West Midlands,45 and over,Long acting reversible contraceptives,Implant,E12000005,7.0
2015,Percent,England,West Midlands,,Long acting reversible contraceptives,Injectable contraceptive,E12000005,9.0
2015,Percent,England,West Midlands,Under 16,Long acting reversible contraceptives,Injectable contraceptive,E12000005,6.0
2015,Percent,England,West Midlands,16 to 17,Long acting reversible contraceptives,Injectable contraceptive,E12000005,9.0
2015,Percent,England,West Midlands,18 to 19,Long acting reversible contraceptives,Injectable contraceptive,E12000005,10.0
2015,Percent,England,West Midlands,20 to 24,Long acting reversible contraceptives,Injectable contraceptive,E12000005,10.0
2015,Percent,England,West Midlands,25 to 34,Long acting reversible contraceptives,Injectable contraceptive,E12000005,8.0
2015,Percent,England,West Midlands,35 to 44,Long acting reversible contraceptives,Injectable contraceptive,E12000005,9.0
2015,Percent,England,West Midlands,45 and over,Long acting reversible contraceptives,Injectable contraceptive,E12000005,4.0
2015,Percent,England,West Midlands,,User dependent methods,,E12000005,64.0
2015,Percent,England,West Midlands,Under 16,User dependent methods,,E12000005,71.0
2015,Percent,England,West Midlands,16 to 17,User dependent methods,,E12000005,71.0
2015,Percent,England,West Midlands,18 to 19,User dependent methods,,E12000005,73.0
2015,Percent,England,West Midlands,20 to 24,User dependent methods,,E12000005,70.0
2015,Percent,England,West Midlands,25 to 34,User dependent methods,,E12000005,61.0
2015,Percent,England,West Midlands,35 to 44,User dependent methods,,E12000005,51.0
2015,Percent,England,West Midlands,45 and over,User dependent methods,,E12000005,51.0
2015,Percent,England,West Midlands,,User dependent methods,Oral contraceptives,E12000005,44.0
2015,Percent,England,West Midlands,Under 16,User dependent methods,Oral contraceptives,E12000005,47.0
2015,Percent,England,West Midlands,16 to 17,User dependent methods,Oral contraceptives,E12000005,51.0
2015,Percent,England,West Midlands,18 to 19,User dependent methods,Oral contraceptives,E12000005,54.0
2015,Percent,England,West Midlands,20 to 24,User dependent methods,Oral contraceptives,E12000005,53.0
2015,Percent,England,West Midlands,25 to 34,User dependent methods,Oral contraceptives,E12000005,39.0
2015,Percent,England,West Midlands,35 to 44,User dependent methods,Oral contraceptives,E12000005,28.0
2015,Percent,England,West Midlands,45 and over,User dependent methods,Oral contraceptives,E12000005,26.0
2015,Percent,England,West Midlands,,User dependent methods,Male condom,E12000005,16.0
2015,Percent,England,West Midlands,Under 16,User dependent methods,Male condom,E12000005,21.0
2015,Percent,England,West Midlands,16 to 17,User dependent methods,Male condom,E12000005,18.0
2015,Percent,England,West Midlands,18 to 19,User dependent methods,Male condom,E12000005,15.0
2015,Percent,England,West Midlands,20 to 24,User dependent methods,Male condom,E12000005,14.0
2015,Percent,England,West Midlands,25 to 34,User dependent methods,Male condom,E12000005,17.0
2015,Percent,England,West Midlands,35 to 44,User dependent methods,Male condom,E12000005,19.0
2015,Percent,England,West Midlands,45 and over,User dependent methods,Male condom,E12000005,21.0
2015,Percent,England,West Midlands,,User dependent methods,Female condom,E12000005,0.0
2015,Percent,England,West Midlands,Under 16,User dependent methods,Female condom,E12000005,0.0
2015,Percent,England,West Midlands,16 to 17,User dependent methods,Female condom,E12000005,0.0
2015,Percent,England,West Midlands,18 to 19,User dependent methods,Female condom,E12000005,0.0
2015,Percent,England,West Midlands,20 to 24,User dependent methods,Female condom,E12000005,0.0
2015,Percent,England,West Midlands,25 to 34,User dependent methods,Female condom,E12000005,0.0
2015,Percent,England,West Midlands,35 to 44,User dependent methods,Female condom,E12000005,0.0
2015,Percent,England,West Midlands,45 and over,User dependent methods,Female condom,E12000005,0.0
2015,Percent,England,West Midlands,,User dependent methods,Contraceptive patch,E12000005,2.0
2015,Percent,England,West Midlands,Under 16,User dependent methods,Contraceptive patch,E12000005,2.0
2015,Percent,England,West Midlands,16 to 17,User dependent methods,Contraceptive patch,E12000005,2.0
2015,Percent,England,West Midlands,18 to 19,User dependent methods,Contraceptive patch,E12000005,3.0
2015,Percent,England,West Midlands,20 to 24,User dependent methods,Contraceptive patch,E12000005,3.0
2015,Percent,England,West Midlands,25 to 34,User dependent methods,Contraceptive patch,E12000005,2.0
2015,Percent,England,West Midlands,35 to 44,User dependent methods,Contraceptive patch,E12000005,1.0
2015,Percent,England,West Midlands,45 and over,User dependent methods,Contraceptive patch,E12000005,0.0
2015,Percent,England,West Midlands,,User dependent methods,Natural family planning,E12000005,2.0
2015,Percent,England,West Midlands,Under 16,User dependent methods,Natural family planning,E12000005,1.0
2015,Percent,England,West Midlands,16 to 17,User dependent methods,Natural family planning,E12000005,0.0
2015,Percent,England,West Midlands,18 to 19,User dependent methods,Natural family planning,E12000005,1.0
2015,Percent,England,West Midlands,20 to 24,User dependent methods,Natural family planning,E12000005,1.0
2015,Percent,England,West Midlands,25 to 34,User dependent methods,Natural family planning,E12000005,2.0
2015,Percent,England,West Midlands,35 to 44,User dependent methods,Natural family planning,E12000005,2.0
2015,Percent,England,West Midlands,45 and over,User dependent methods,Natural family planning,E12000005,3.0
2015,Percent,England,West Midlands,,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2015,Percent,England,West Midlands,Under 16,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2015,Percent,England,West Midlands,16 to 17,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2015,Percent,England,West Midlands,18 to 19,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2015,Percent,England,West Midlands,20 to 24,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2015,Percent,England,West Midlands,25 to 34,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2015,Percent,England,West Midlands,35 to 44,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,0.0
2015,Percent,England,West Midlands,45 and over,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000005,1.0
2015,Thousands,England,East of England,,,,E12000006,64.885
2015,Thousands,England,East of England,Under 16,,,E12000006,1.575
2015,Thousands,England,East of England,16 to 17,,,E12000006,5.385
2015,Thousands,England,East of England,18 to 19,,,E12000006,7.545
2015,Thousands,England,East of England,20 to 24,,,E12000006,18.715
2015,Thousands,England,East of England,25 to 34,,,E12000006,18.725
2015,Thousands,England,East of England,35 to 44,,,E12000006,9.01
2015,Thousands,England,East of England,45 and over,,,E12000006,3.92
2015,Thousands,England,East of England,,Long acting reversible contraceptives,,E12000006,25.275
